qtr,lefttime,score,yrdln,cover,eid,season,week,team
4,56.0,7,50.0,1.0,2014091412,2014,2,OAK
4,49.0,7,62.0,1.0,2014091412,2014,2,OAK
4,44.0,7,68.0,1.0,2014091412,2014,2,OAK
4,38.0,7,80.0,1.0,2014091412,2014,2,OAK
4,33.0,7,80.0,1.0,2014091412,2014,2,OAK
4,30.0,7,80.0,1.0,2014091412,2014,2,OAK
4,26.0,7,80.0,1.0,2014091412,2014,2,OAK
4,26.0,7,85.0,1.0,2014091412,2014,2,OAK
4,18.0,7,85.0,1.0,2014091412,2014,2,OAK
4,17.0,13,91.0,1.0,2014091412,2014,2,OAK
4,13.0,14,98.0,1.0,2014091412,2014,2,OAK
4,13.0,14,35.0,1.0,2014091412,2014,2,OAK
4,13.0,14,35.0,1.0,2014091412,2014,2,OAK
4,13.0,14,56.0,1.0,2014091412,2014,2,OAK
4,0.0,14,56.0,1.0,2014091412,2014,2,OAK
1,3600.0,0,35.0,-1.0,2014091413,2014,2,SF
1,3595.0,0,93.0,-1.0,2014091413,2014,2,SF
1,3552.0,0,94.0,-1.0,2014091413,2014,2,SF
1,3508.0,0,92.0,-1.0,2014091413,2014,2,SF
1,3503.0,0,92.0,-1.0,2014091413,2014,2,SF
1,3496.0,0,92.0,-1.0,2014091413,2014,2,SF
1,3493.0,0,92.0,-1.0,2014091413,2014,2,SF
1,3466.0,6,97.0,-1.0,2014091413,2014,2,SF
1,3462.0,6,80.0,-1.0,2014091413,2014,2,SF
1,3462.0,6,35.0,-1.0,2014091413,2014,2,SF
1,3462.0,7,98.0,-1.0,2014091413,2014,2,SF
1,3430.0,7,73.0,-1.0,2014091413,2014,2,SF
1,3391.0,7,68.0,-1.0,2014091413,2014,2,SF
1,3388.0,7,68.0,-1.0,2014091413,2014,2,SF
1,3383.0,7,68.0,-1.0,2014091413,2014,2,SF
1,3341.0,7,64.0,-1.0,2014091413,2014,2,SF
1,3332.0,7,19.0,-1.0,2014091413,2014,2,SF
1,3291.0,7,25.0,-1.0,2014091413,2014,2,SF
1,3251.0,7,46.0,-1.0,2014091413,2014,2,SF
1,3247.0,7,46.0,-1.0,2014091413,2014,2,SF
1,3244.0,7,46.0,-1.0,2014091413,2014,2,SF
1,3220.0,7,36.0,-1.0,2014091413,2014,2,SF
1,3186.0,7,41.0,-1.0,2014091413,2014,2,SF
1,3156.0,7,46.0,-1.0,2014091413,2014,2,SF
1,3151.0,7,46.0,-1.0,2014091413,2014,2,SF
1,3145.0,7,46.0,-1.0,2014091413,2014,2,SF
1,3099.0,7,60.0,-1.0,2014091413,2014,2,SF
1,3059.0,7,68.0,-1.0,2014091413,2014,2,SF
1,3025.0,7,69.0,-1.0,2014091413,2014,2,SF
1,2992.0,7,86.0,-1.0,2014091413,2014,2,SF
1,2948.0,7,86.0,-1.0,2014091413,2014,2,SF
1,2904.0,7,91.0,-1.0,2014091413,2014,2,SF
1,2880.0,7,91.0,-1.0,2014091413,2014,2,SF
1,2880.0,7,86.0,-1.0,2014091413,2014,2,SF
1,2873.0,10,91.0,-1.0,2014091413,2014,2,SF
1,2868.0,10,65.0,-1.0,2014091413,2014,2,SF
1,2868.0,10,35.0,-1.0,2014091413,2014,2,SF
1,2823.0,10,65.0,-1.0,2014091413,2014,2,SF
1,2780.0,10,61.0,-1.0,2014091413,2014,2,SF
1,2776.0,10,56.0,-1.0,2014091413,2014,2,SF
1,2741.0,10,56.0,-1.0,2014091413,2014,2,SF
1,2700.0,10,56.0,-1.0,2014091413,2014,2,SF
2,2700.0,10,48.0,-1.0,2014091413,2014,2,SF
2,2662.0,10,41.0,-1.0,2014091413,2014,2,SF
2,2654.0,10,41.0,-1.0,2014091413,2014,2,SF
2,2649.0,10,41.0,-1.0,2014091413,2014,2,SF
2,2642.0,10,41.0,-1.0,2014091413,2014,2,SF
2,2635.0,10,20.0,-1.0,2014091413,2014,2,SF
2,2599.0,10,27.0,-1.0,2014091413,2014,2,SF
2,2566.0,10,29.0,-1.0,2014091413,2014,2,SF
2,2531.0,10,29.0,-1.0,2014091413,2014,2,SF
2,2496.0,10,24.0,-1.0,2014091413,2014,2,SF
2,2486.0,10,87.0,-1.0,2014091413,2014,2,SF
2,2445.0,10,86.0,-1.0,2014091413,2014,2,SF
2,2394.0,10,86.0,-1.0,2014091413,2014,2,SF
2,2381.0,10,92.0,-1.0,2014091413,2014,2,SF
2,2370.0,10,50.0,-1.0,2014091413,2014,2,SF
2,2361.0,10,68.0,-1.0,2014091413,2014,2,SF
2,2355.0,10,68.0,-1.0,2014091413,2014,2,SF
2,2311.0,10,69.0,-1.0,2014091413,2014,2,SF
2,2280.0,10,67.0,-1.0,2014091413,2014,2,SF
2,2271.0,10,77.0,-1.0,2014091413,2014,2,SF
2,2259.0,10,15.0,-1.0,2014091413,2014,2,SF
2,2220.0,10,35.0,-1.0,2014091413,2014,2,SF
2,2189.0,10,46.0,-1.0,2014091413,2014,2,SF
2,2135.0,10,55.0,-1.0,2014091413,2014,2,SF
2,2115.0,10,70.0,-1.0,2014091413,2014,2,SF
2,2112.0,10,80.0,-1.0,2014091413,2014,2,SF
2,2074.0,10,79.0,-1.0,2014091413,2014,2,SF
2,2024.0,10,98.0,-1.0,2014091413,2014,2,SF
2,2018.0,10,98.0,-1.0,2014091413,2014,2,SF
2,2017.0,10,99.0,-1.0,2014091413,2014,2,SF
2,2005.0,10,70.0,-1.0,2014091413,2014,2,SF
2,1998.0,10,70.0,-1.0,2014091413,2014,2,SF
2,1950.0,10,92.0,-1.0,2014091413,2014,2,SF
2,1947.0,16,92.0,-1.0,2014091413,2014,2,SF
2,1942.0,16,35.0,-1.0,2014091413,2014,2,SF
2,1942.0,16,80.0,-1.0,2014091413,2014,2,SF
2,1942.0,17,98.0,-1.0,2014091413,2014,2,SF
2,1920.0,17,70.0,-1.0,2014091413,2014,2,SF
2,1920.0,17,70.0,-1.0,2014091413,2014,2,SF
2,1914.0,17,65.0,-1.0,2014091413,2014,2,SF
2,1888.0,17,40.0,-1.0,2014091413,2014,2,SF
2,1884.0,17,40.0,-1.0,2014091413,2014,2,SF
2,1878.0,17,40.0,-1.0,2014091413,2014,2,SF
2,1872.0,17,35.0,-1.0,2014091413,2014,2,SF
2,1863.0,17,40.0,-1.0,2014091413,2014,2,SF
2,1856.0,17,25.0,-1.0,2014091413,2014,2,SF
2,1849.0,17,25.0,-1.0,2014091413,2014,2,SF
2,1849.0,17,26.0,-1.0,2014091413,2014,2,SF
2,1818.0,17,17.0,-1.0,2014091413,2014,2,SF
2,1813.0,17,2.0,-1.0,2014091413,2014,2,SF
2,1813.0,17,65.0,-1.0,2014091413,2014,2,SF
2,1808.0,17,39.0,-1.0,2014091413,2014,2,SF
2,1803.0,17,43.0,-1.0,2014091413,2014,2,SF
2,1803.0,17,43.0,-1.0,2014091413,2014,2,SF
2,1800.0,17,43.0,-1.0,2014091413,2014,2,SF
3,1800.0,17,10.0,-1.0,2014091413,2014,2,SF
3,1800.0,17,65.0,-1.0,2014091413,2014,2,SF
3,1759.0,17,10.0,-1.0,2014091413,2014,2,SF
3,1732.0,17,19.0,-1.0,2014091413,2014,2,SF
3,1689.0,17,26.0,-1.0,2014091413,2014,2,SF
3,1652.0,17,35.0,-1.0,2014091413,2014,2,SF
3,1609.0,17,59.0,-1.0,2014091413,2014,2,SF
3,1568.0,17,58.0,-1.0,2014091413,2014,2,SF
3,1526.0,17,70.0,-1.0,2014091413,2014,2,SF
3,1495.0,17,70.0,-1.0,2014091413,2014,2,SF
3,1451.0,17,69.0,-1.0,2014091413,2014,2,SF
3,1410.0,17,89.0,-1.0,2014091413,2014,2,SF
3,1390.0,17,94.0,-1.0,2014091413,2014,2,SF
3,1345.0,17,95.0,-1.0,2014091413,2014,2,SF
3,1299.0,17,93.0,-1.0,2014091413,2014,2,SF
3,1260.0,20,94.0,-1.0,2014091413,2014,2,SF
3,1256.0,20,80.0,-1.0,2014091413,2014,2,SF
3,1256.0,20,35.0,-1.0,2014091413,2014,2,SF
3,1210.0,20,78.0,-1.0,2014091413,2014,2,SF
3,1166.0,20,79.0,-1.0,2014091413,2014,2,SF
3,1162.0,20,74.0,-1.0,2014091413,2014,2,SF
3,1154.0,20,74.0,-1.0,2014091413,2014,2,SF
3,1114.0,20,71.0,-1.0,2014091413,2014,2,SF
3,1108.0,20,66.0,-1.0,2014091413,2014,2,SF
3,1107.0,20,71.0,-1.0,2014091413,2014,2,SF
3,1067.0,20,57.0,-1.0,2014091413,2014,2,SF
3,1025.0,20,55.0,-1.0,2014091413,2014,2,SF
3,993.0,20,41.0,-1.0,2014091413,2014,2,SF
3,970.0,20,26.0,-1.0,2014091413,2014,2,SF
3,934.0,20,26.0,-1.0,2014091413,2014,2,SF
3,934.0,20,21.0,-1.0,2014091413,2014,2,SF
3,905.0,20,12.0,-1.0,2014091413,2014,2,SF
3,900.0,20,12.0,-1.0,2014091413,2014,2,SF
4,900.0,20,17.0,-1.0,2014091413,2014,2,SF
4,860.0,20,6.0,-1.0,2014091413,2014,2,SF
4,821.0,20,5.0,-1.0,2014091413,2014,2,SF
4,815.0,20,65.0,-1.0,2014091413,2014,2,SF
4,815.0,20,2.0,-1.0,2014091413,2014,2,SF
4,809.0,20,22.0,-1.0,2014091413,2014,2,SF
4,797.0,20,3.0,-1.0,2014091413,2014,2,SF
4,794.0,20,65.0,-1.0,2014091413,2014,2,SF
4,794.0,20,2.0,-1.0,2014091413,2014,2,SF
4,789.0,20,23.0,-1.0,2014091413,2014,2,SF
4,748.0,20,26.0,-1.0,2014091413,2014,2,SF
4,705.0,20,31.0,-1.0,2014091413,2014,2,SF
4,661.0,20,37.0,-1.0,2014091413,2014,2,SF
4,617.0,20,32.0,-1.0,2014091413,2014,2,SF
4,596.0,20,40.0,-1.0,2014091413,2014,2,SF
4,559.0,20,35.0,-1.0,2014091413,2014,2,SF
4,548.0,20,42.0,-1.0,2014091413,2014,2,SF
4,508.0,20,37.0,-1.0,2014091413,2014,2,SF
4,462.0,20,8.0,-1.0,2014091413,2014,2,SF
4,420.0,20,3.0,-1.0,2014091413,2014,2,SF
4,415.0,20,2.0,-1.0,2014091413,2014,2,SF
4,415.0,20,20.0,-1.0,2014091413,2014,2,SF
4,415.0,20,65.0,-1.0,2014091413,2014,2,SF
4,375.0,20,14.0,-1.0,2014091413,2014,2,SF
4,332.0,20,27.0,-1.0,2014091413,2014,2,SF
4,299.0,20,42.0,-1.0,2014091413,2014,2,SF
4,260.0,20,45.0,-1.0,2014091413,2014,2,SF
4,249.0,20,55.0,-1.0,2014091413,2014,2,SF
4,207.0,20,57.0,-1.0,2014091413,2014,2,SF
4,173.0,20,52.0,-1.0,2014091413,2014,2,SF
4,127.0,20,59.0,-1.0,2014091413,2014,2,SF
4,127.0,20,59.0,-1.0,2014091413,2014,2,SF
4,120.0,20,68.0,-1.0,2014091413,2014,2,SF
4,120.0,20,68.0,-1.0,2014091413,2014,2,SF
4,94.0,20,82.0,-1.0,2014091413,2014,2,SF
4,89.0,20,80.0,-1.0,2014091413,2014,2,SF
4,89.0,20,80.0,-1.0,2014091413,2014,2,SF
4,84.0,20,80.0,-1.0,2014091413,2014,2,SF
4,84.0,20,75.0,-1.0,2014091413,2014,2,SF
4,77.0,20,75.0,-1.0,2014091413,2014,2,SF
4,77.0,20,83.0,-1.0,2014091413,2014,2,SF
4,71.0,20,83.0,-1.0,2014091413,2014,2,SF
4,36.0,20,84.0,-1.0,2014091413,2014,2,SF
4,0.0,20,84.0,-1.0,2014091413,2014,2,SF
1,3600.0,0,65.0,1.0,2014091413,2014,2,CHI
1,3595.0,0,7.0,1.0,2014091413,2014,2,CHI
1,3552.0,0,6.0,1.0,2014091413,2014,2,CHI
1,3508.0,0,8.0,1.0,2014091413,2014,2,CHI
1,3503.0,0,8.0,1.0,2014091413,2014,2,CHI
1,3496.0,0,8.0,1.0,2014091413,2014,2,CHI
1,3493.0,0,8.0,1.0,2014091413,2014,2,CHI
1,3466.0,0,3.0,1.0,2014091413,2014,2,CHI
1,3462.0,0,20.0,1.0,2014091413,2014,2,CHI
1,3462.0,0,65.0,1.0,2014091413,2014,2,CHI
1,3462.0,0,2.0,1.0,2014091413,2014,2,CHI
1,3430.0,0,27.0,1.0,2014091413,2014,2,CHI
1,3391.0,0,32.0,1.0,2014091413,2014,2,CHI
1,3388.0,0,32.0,1.0,2014091413,2014,2,CHI
1,3383.0,0,32.0,1.0,2014091413,2014,2,CHI
1,3341.0,0,36.0,1.0,2014091413,2014,2,CHI
1,3332.0,0,81.0,1.0,2014091413,2014,2,CHI
1,3291.0,0,75.0,1.0,2014091413,2014,2,CHI
1,3251.0,0,54.0,1.0,2014091413,2014,2,CHI
1,3247.0,0,54.0,1.0,2014091413,2014,2,CHI
1,3244.0,0,54.0,1.0,2014091413,2014,2,CHI
1,3220.0,0,64.0,1.0,2014091413,2014,2,CHI
1,3186.0,0,59.0,1.0,2014091413,2014,2,CHI
1,3156.0,0,54.0,1.0,2014091413,2014,2,CHI
1,3151.0,0,54.0,1.0,2014091413,2014,2,CHI
1,3145.0,0,54.0,1.0,2014091413,2014,2,CHI
1,3099.0,0,40.0,1.0,2014091413,2014,2,CHI
1,3059.0,0,32.0,1.0,2014091413,2014,2,CHI
1,3025.0,0,31.0,1.0,2014091413,2014,2,CHI
1,2992.0,0,14.0,1.0,2014091413,2014,2,CHI
1,2948.0,0,14.0,1.0,2014091413,2014,2,CHI
1,2904.0,0,9.0,1.0,2014091413,2014,2,CHI
1,2880.0,0,9.0,1.0,2014091413,2014,2,CHI
1,2880.0,0,14.0,1.0,2014091413,2014,2,CHI
1,2873.0,0,9.0,1.0,2014091413,2014,2,CHI
1,2868.0,0,35.0,1.0,2014091413,2014,2,CHI
1,2868.0,0,65.0,1.0,2014091413,2014,2,CHI
1,2823.0,0,35.0,1.0,2014091413,2014,2,CHI
1,2780.0,0,39.0,1.0,2014091413,2014,2,CHI
1,2776.0,0,44.0,1.0,2014091413,2014,2,CHI
1,2741.0,0,44.0,1.0,2014091413,2014,2,CHI
1,2700.0,0,44.0,1.0,2014091413,2014,2,CHI
2,2700.0,0,52.0,1.0,2014091413,2014,2,CHI
2,2662.0,0,59.0,1.0,2014091413,2014,2,CHI
2,2654.0,0,59.0,1.0,2014091413,2014,2,CHI
2,2649.0,0,59.0,1.0,2014091413,2014,2,CHI
2,2642.0,0,59.0,1.0,2014091413,2014,2,CHI
2,2635.0,0,80.0,1.0,2014091413,2014,2,CHI
2,2599.0,0,73.0,1.0,2014091413,2014,2,CHI
2,2566.0,0,71.0,1.0,2014091413,2014,2,CHI
2,2531.0,0,71.0,1.0,2014091413,2014,2,CHI
2,2496.0,0,76.0,1.0,2014091413,2014,2,CHI
2,2486.0,0,13.0,1.0,2014091413,2014,2,CHI
2,2445.0,0,14.0,1.0,2014091413,2014,2,CHI
2,2394.0,0,14.0,1.0,2014091413,2014,2,CHI
2,2381.0,0,8.0,1.0,2014091413,2014,2,CHI
2,2370.0,0,50.0,1.0,2014091413,2014,2,CHI
2,2361.0,0,32.0,1.0,2014091413,2014,2,CHI
2,2355.0,0,32.0,1.0,2014091413,2014,2,CHI
2,2311.0,0,31.0,1.0,2014091413,2014,2,CHI
2,2280.0,0,33.0,1.0,2014091413,2014,2,CHI
2,2271.0,0,23.0,1.0,2014091413,2014,2,CHI
2,2259.0,0,85.0,1.0,2014091413,2014,2,CHI
2,2220.0,0,65.0,1.0,2014091413,2014,2,CHI
2,2189.0,0,54.0,1.0,2014091413,2014,2,CHI
2,2135.0,0,45.0,1.0,2014091413,2014,2,CHI
2,2115.0,0,30.0,1.0,2014091413,2014,2,CHI
2,2112.0,0,20.0,1.0,2014091413,2014,2,CHI
2,2074.0,0,21.0,1.0,2014091413,2014,2,CHI
2,2024.0,0,2.0,1.0,2014091413,2014,2,CHI
2,2018.0,0,2.0,1.0,2014091413,2014,2,CHI
2,2017.0,0,1.0,1.0,2014091413,2014,2,CHI
2,2005.0,0,30.0,1.0,2014091413,2014,2,CHI
2,1998.0,0,30.0,1.0,2014091413,2014,2,CHI
2,1950.0,0,8.0,1.0,2014091413,2014,2,CHI
2,1947.0,0,8.0,1.0,2014091413,2014,2,CHI
2,1942.0,0,65.0,1.0,2014091413,2014,2,CHI
2,1942.0,0,20.0,1.0,2014091413,2014,2,CHI
2,1942.0,0,2.0,1.0,2014091413,2014,2,CHI
2,1920.0,0,30.0,1.0,2014091413,2014,2,CHI
2,1920.0,0,30.0,1.0,2014091413,2014,2,CHI
2,1914.0,0,35.0,1.0,2014091413,2014,2,CHI
2,1888.0,0,60.0,1.0,2014091413,2014,2,CHI
2,1884.0,0,60.0,1.0,2014091413,2014,2,CHI
2,1878.0,0,60.0,1.0,2014091413,2014,2,CHI
2,1872.0,0,65.0,1.0,2014091413,2014,2,CHI
2,1863.0,0,60.0,1.0,2014091413,2014,2,CHI
2,1856.0,0,75.0,1.0,2014091413,2014,2,CHI
2,1849.0,0,75.0,1.0,2014091413,2014,2,CHI
2,1849.0,0,74.0,1.0,2014091413,2014,2,CHI
2,1818.0,6,83.0,1.0,2014091413,2014,2,CHI
2,1813.0,7,98.0,1.0,2014091413,2014,2,CHI
2,1813.0,7,35.0,1.0,2014091413,2014,2,CHI
2,1808.0,7,61.0,1.0,2014091413,2014,2,CHI
2,1803.0,7,57.0,1.0,2014091413,2014,2,CHI
2,1803.0,7,57.0,1.0,2014091413,2014,2,CHI
2,1800.0,7,57.0,1.0,2014091413,2014,2,CHI
3,1800.0,7,90.0,1.0,2014091413,2014,2,CHI
3,1800.0,7,35.0,1.0,2014091413,2014,2,CHI
3,1759.0,7,90.0,1.0,2014091413,2014,2,CHI
3,1732.0,7,81.0,1.0,2014091413,2014,2,CHI
3,1689.0,7,74.0,1.0,2014091413,2014,2,CHI
3,1652.0,7,65.0,1.0,2014091413,2014,2,CHI
3,1609.0,7,41.0,1.0,2014091413,2014,2,CHI
3,1568.0,7,42.0,1.0,2014091413,2014,2,CHI
3,1526.0,7,30.0,1.0,2014091413,2014,2,CHI
3,1495.0,7,30.0,1.0,2014091413,2014,2,CHI
3,1451.0,7,31.0,1.0,2014091413,2014,2,CHI
3,1410.0,7,11.0,1.0,2014091413,2014,2,CHI
3,1390.0,7,6.0,1.0,2014091413,2014,2,CHI
3,1345.0,7,5.0,1.0,2014091413,2014,2,CHI
3,1299.0,7,7.0,1.0,2014091413,2014,2,CHI
3,1260.0,7,6.0,1.0,2014091413,2014,2,CHI
3,1256.0,7,20.0,1.0,2014091413,2014,2,CHI
3,1256.0,7,65.0,1.0,2014091413,2014,2,CHI
3,1210.0,7,22.0,1.0,2014091413,2014,2,CHI
3,1166.0,7,21.0,1.0,2014091413,2014,2,CHI
3,1162.0,7,26.0,1.0,2014091413,2014,2,CHI
3,1154.0,7,26.0,1.0,2014091413,2014,2,CHI
3,1114.0,7,29.0,1.0,2014091413,2014,2,CHI
3,1108.0,7,34.0,1.0,2014091413,2014,2,CHI
3,1107.0,7,29.0,1.0,2014091413,2014,2,CHI
3,1067.0,7,43.0,1.0,2014091413,2014,2,CHI
3,1025.0,7,45.0,1.0,2014091413,2014,2,CHI
3,993.0,7,59.0,1.0,2014091413,2014,2,CHI
3,970.0,7,74.0,1.0,2014091413,2014,2,CHI
3,934.0,7,74.0,1.0,2014091413,2014,2,CHI
3,934.0,7,79.0,1.0,2014091413,2014,2,CHI
3,905.0,7,88.0,1.0,2014091413,2014,2,CHI
3,900.0,7,88.0,1.0,2014091413,2014,2,CHI
4,900.0,7,83.0,1.0,2014091413,2014,2,CHI
4,860.0,7,94.0,1.0,2014091413,2014,2,CHI
4,821.0,13,95.0,1.0,2014091413,2014,2,CHI
4,815.0,13,35.0,1.0,2014091413,2014,2,CHI
4,815.0,14,98.0,1.0,2014091413,2014,2,CHI
4,809.0,14,78.0,1.0,2014091413,2014,2,CHI
4,797.0,20,97.0,1.0,2014091413,2014,2,CHI
4,794.0,20,35.0,1.0,2014091413,2014,2,CHI
4,794.0,21,98.0,1.0,2014091413,2014,2,CHI
4,789.0,21,77.0,1.0,2014091413,2014,2,CHI
4,748.0,21,74.0,1.0,2014091413,2014,2,CHI
4,705.0,21,69.0,1.0,2014091413,2014,2,CHI
4,661.0,21,63.0,1.0,2014091413,2014,2,CHI
4,617.0,21,68.0,1.0,2014091413,2014,2,CHI
4,596.0,21,60.0,1.0,2014091413,2014,2,CHI
4,559.0,21,65.0,1.0,2014091413,2014,2,CHI
4,548.0,21,58.0,1.0,2014091413,2014,2,CHI
4,508.0,21,63.0,1.0,2014091413,2014,2,CHI
4,462.0,21,92.0,1.0,2014091413,2014,2,CHI
4,420.0,27,97.0,1.0,2014091413,2014,2,CHI
4,415.0,28,98.0,1.0,2014091413,2014,2,CHI
4,415.0,28,80.0,1.0,2014091413,2014,2,CHI
4,415.0,28,35.0,1.0,2014091413,2014,2,CHI
4,375.0,28,86.0,1.0,2014091413,2014,2,CHI
4,332.0,28,73.0,1.0,2014091413,2014,2,CHI
4,299.0,28,58.0,1.0,2014091413,2014,2,CHI
4,260.0,28,55.0,1.0,2014091413,2014,2,CHI
4,249.0,28,45.0,1.0,2014091413,2014,2,CHI
4,207.0,28,43.0,1.0,2014091413,2014,2,CHI
4,173.0,28,48.0,1.0,2014091413,2014,2,CHI
4,127.0,28,41.0,1.0,2014091413,2014,2,CHI
4,127.0,28,41.0,1.0,2014091413,2014,2,CHI
4,120.0,28,32.0,1.0,2014091413,2014,2,CHI
4,120.0,28,32.0,1.0,2014091413,2014,2,CHI
4,94.0,28,18.0,1.0,2014091413,2014,2,CHI
4,89.0,28,20.0,1.0,2014091413,2014,2,CHI
4,89.0,28,20.0,1.0,2014091413,2014,2,CHI
4,84.0,28,20.0,1.0,2014091413,2014,2,CHI
4,84.0,28,25.0,1.0,2014091413,2014,2,CHI
4,77.0,28,25.0,1.0,2014091413,2014,2,CHI
4,77.0,28,17.0,1.0,2014091413,2014,2,CHI
4,71.0,28,17.0,1.0,2014091413,2014,2,CHI
4,36.0,28,16.0,1.0,2014091413,2014,2,CHI
4,0.0,28,16.0,1.0,2014091413,2014,2,CHI
1,3600.0,0,20.0,-1.0,2014091500,2014,2,IND
1,3600.0,0,65.0,-1.0,2014091500,2014,2,IND
1,3598.0,0,20.0,-1.0,2014091500,2014,2,IND
1,3558.0,0,16.0,-1.0,2014091500,2014,2,IND
1,3526.0,0,21.0,-1.0,2014091500,2014,2,IND
1,3513.0,0,83.0,-1.0,2014091500,2014,2,IND
1,3498.0,0,71.0,-1.0,2014091500,2014,2,IND
1,3466.0,0,71.0,-1.0,2014091500,2014,2,IND
1,3455.0,0,56.0,-1.0,2014091500,2014,2,IND
1,3434.0,0,29.0,-1.0,2014091500,2014,2,IND
1,3429.0,0,29.0,-1.0,2014091500,2014,2,IND
1,3396.0,0,24.0,-1.0,2014091500,2014,2,IND
1,3375.0,0,10.0,-1.0,2014091500,2014,2,IND
1,3339.0,0,12.0,-1.0,2014091500,2014,2,IND
1,3298.0,0,14.0,-1.0,2014091500,2014,2,IND
1,3292.0,0,14.0,-1.0,2014091500,2014,2,IND
1,3288.0,0,65.0,-1.0,2014091500,2014,2,IND
1,3281.0,0,28.0,-1.0,2014091500,2014,2,IND
1,3241.0,0,35.0,-1.0,2014091500,2014,2,IND
1,3196.0,0,37.0,-1.0,2014091500,2014,2,IND
1,3179.0,0,66.0,-1.0,2014091500,2014,2,IND
1,3147.0,0,79.0,-1.0,2014091500,2014,2,IND
1,3108.0,0,94.0,-1.0,2014091500,2014,2,IND
1,3066.0,0,94.0,-1.0,2014091500,2014,2,IND
1,3061.0,0,94.0,-1.0,2014091500,2014,2,IND
1,3022.0,6,99.0,-1.0,2014091500,2014,2,IND
1,3018.0,7,98.0,-1.0,2014091500,2014,2,IND
1,3018.0,7,80.0,-1.0,2014091500,2014,2,IND
1,3018.0,7,35.0,-1.0,2014091500,2014,2,IND
1,3000.0,7,23.0,-1.0,2014091500,2014,2,IND
1,2973.0,7,20.0,-1.0,2014091500,2014,2,IND
1,2967.0,7,20.0,-1.0,2014091500,2014,2,IND
1,2961.0,7,20.0,-1.0,2014091500,2014,2,IND
1,2956.0,7,28.0,-1.0,2014091500,2014,2,IND
1,2914.0,7,33.0,-1.0,2014091500,2014,2,IND
1,2894.0,7,38.0,-1.0,2014091500,2014,2,IND
1,2862.0,7,46.0,-1.0,2014091500,2014,2,IND
1,2820.0,7,47.0,-1.0,2014091500,2014,2,IND
1,2782.0,7,55.0,-1.0,2014091500,2014,2,IND
1,2743.0,7,60.0,-1.0,2014091500,2014,2,IND
2,2700.0,7,66.0,-1.0,2014091500,2014,2,IND
2,2700.0,7,61.0,-1.0,2014091500,2014,2,IND
2,2655.0,7,76.0,-1.0,2014091500,2014,2,IND
2,2649.0,7,76.0,-1.0,2014091500,2014,2,IND
2,2608.0,7,72.0,-1.0,2014091500,2014,2,IND
2,2603.0,10,72.0,-1.0,2014091500,2014,2,IND
2,2598.0,10,35.0,-1.0,2014091500,2014,2,IND
2,2593.0,10,83.0,-1.0,2014091500,2014,2,IND
2,2572.0,10,77.0,-1.0,2014091500,2014,2,IND
2,2552.0,10,75.0,-1.0,2014091500,2014,2,IND
2,2521.0,10,73.0,-1.0,2014091500,2014,2,IND
2,2502.0,10,64.0,-1.0,2014091500,2014,2,IND
2,2498.0,10,64.0,-1.0,2014091500,2014,2,IND
2,2460.0,10,64.0,-1.0,2014091500,2014,2,IND
2,2457.0,10,69.0,-1.0,2014091500,2014,2,IND
2,2444.0,10,11.0,-1.0,2014091500,2014,2,IND
2,2437.0,10,11.0,-1.0,2014091500,2014,2,IND
2,2432.0,10,11.0,-1.0,2014091500,2014,2,IND
2,2429.0,10,11.0,-1.0,2014091500,2014,2,IND
2,2417.0,10,63.0,-1.0,2014091500,2014,2,IND
2,2399.0,10,57.0,-1.0,2014091500,2014,2,IND
2,2389.0,10,42.0,-1.0,2014091500,2014,2,IND
2,2365.0,10,30.0,-1.0,2014091500,2014,2,IND
2,2360.0,10,30.0,-1.0,2014091500,2014,2,IND
2,2338.0,10,22.0,-1.0,2014091500,2014,2,IND
2,2300.0,10,18.0,-1.0,2014091500,2014,2,IND
2,2295.0,10,18.0,-1.0,2014091500,2014,2,IND
2,2264.0,10,6.0,-1.0,2014091500,2014,2,IND
2,2243.0,10,4.0,-1.0,2014091500,2014,2,IND
2,2205.0,10,8.0,-1.0,2014091500,2014,2,IND
2,2199.0,10,5.0,-1.0,2014091500,2014,2,IND
2,2196.0,10,65.0,-1.0,2014091500,2014,2,IND
2,2190.0,10,42.0,-1.0,2014091500,2014,2,IND
2,2155.0,10,39.0,-1.0,2014091500,2014,2,IND
2,2114.0,10,39.0,-1.0,2014091500,2014,2,IND
2,2079.0,10,58.0,-1.0,2014091500,2014,2,IND
2,2051.0,10,73.0,-1.0,2014091500,2014,2,IND
2,2012.0,10,79.0,-1.0,2014091500,2014,2,IND
2,1975.0,10,81.0,-1.0,2014091500,2014,2,IND
2,1959.0,10,86.0,-1.0,2014091500,2014,2,IND
2,1920.0,10,95.0,-1.0,2014091500,2014,2,IND
2,1920.0,10,95.0,-1.0,2014091500,2014,2,IND
2,1892.0,10,96.0,-1.0,2014091500,2014,2,IND
2,1880.0,16,98.0,-1.0,2014091500,2014,2,IND
2,1880.0,16,98.0,-1.0,2014091500,2014,2,IND
2,1873.0,17,98.0,-1.0,2014091500,2014,2,IND
2,1873.0,17,80.0,-1.0,2014091500,2014,2,IND
2,1873.0,17,35.0,-1.0,2014091500,2014,2,IND
2,1867.0,17,72.0,-1.0,2014091500,2014,2,IND
2,1847.0,17,70.0,-1.0,2014091500,2014,2,IND
2,1840.0,17,70.0,-1.0,2014091500,2014,2,IND
