drive,fds,result,penyds,ydsgained,numplays,postime
24,1,Punt,-5,17,10,1:35
25,4,Touchdown,0,80,11,1:48
26,1,End of Game,0,30,8,0:32
20,2,Field Goal,0,59,9,4:11
21,0,Punt,-5,12,6,1:40
22,0,Punt,0,8,4,1:58
23,6,Touchdown,0,80,10,4:13
1,0,Punt,0,5,5,0:54
3,1,Punt,0,10,7,2:55
2,0,Punt,0,-2,4,2:09
5,1,Field Goal,0,21,5,2:36
4,0,Interception,0,-3,3,0:49
7,6,Touchdown,-6,96,14,5:30
6,8,Touchdown,5,75,19,7:07
9,0,Punt,-12,14,5,2:23
8,1,Punt,-10,30,10,2:55
11,0,Punt,0,8,5,0:23
10,1,Downs,-5,27,9,1:49
13,0,Punt,0,8,5,1:35
12,0,End of Half,0,-1,2,0:30
15,0,Interception,0,3,3,0:47
14,2,Touchdown,0,63,5,1:58
17,5,Touchdown,0,80,13,5:15
16,0,Field Goal,0,1,4,1:51
19,0,Punt,0,-6,4,1:35
18,0,Punt,0,2,5,1:02
