drive,fds,result,penyds,ydsgained,numplays,postime
24,1,Touchdown,0,52,2,0:11
25,0,Fumble,-10,2,4,0:52
26,2,Touchdown,0,17,5,1:59
27,4,Touchdown,0,66,8,1:24
20,1,Fumble,0,6,5,1:26
21,2,Touchdown,-11,40,9,3:37
22,1,Punt,-10,23,9,3:03
23,0,Punt,-5,1,5,1:30
28,2,Downs,0,29,11,1:29
29,0,End of Game,0,-1,3,0:43
1,0,Punt,0,6,5,1:44
3,0,Punt,0,6,4,1:25
2,1,Punt,-20,34,7,2:53
5,1,Punt,-15,36,9,4:09
4,1,Punt,0,13,6,2:12
7,1,Touchdown,0,6,2,0:07
6,0,Punt,0,1,4,1:05
9,0,Punt,-10,2,6,1:50
8,2,Field Goal,0,42,11,3:34
11,5,Touchdown,0,80,10,4:00
10,2,Punt,-3,28,9,2:52
13,0,Punt,-10,13,7,1:28
12,0,Punt,0,3,6,1:04
15,0,End of Half,0,-1,3,0:03
14,3,Field Goal,0,63,12,1:34
17,0,Punt,-5,5,5,0:57
16,2,Punt,-10,36,10,4:22
19,0,Punt,0,0,5,1:27
18,7,Touchdown,5,67,17,7:00
