drive,fds,result,penyds,ydsgained,numplays,postime
20,2,Punt,5,5,11,2:27
21,1,End of Game,-5,59,8,1:38
1,1,Punt,0,17,8,3:43
3,0,Punt,0,0,4,1:07
2,2,Punt,5,19,8,3:10
5,1,Punt,5,10,7,2:46
4,0,Punt,-10,18,5,1:52
7,1,Punt,0,15,8,2:32
6,3,Touchdown,5,66,5,1:31
9,0,Touchdown,0,0,2,0:11
8,4,Touchdown,0,90,10,5:31
11,6,Touchdown,2,73,20,3:49
10,2,Interception,18,19,8,3:42
13,4,Field Goal,9,56,15,6:20
12,0,End of Half,0,-1,3,0:06
15,1,Punt,-10,38,6,2:12
14,1,Punt,-20,34,10,4:42
17,3,Field Goal,5,53,10,3:13
16,2,Field Goal,-5,75,11,3:50
19,0,Punt,0,2,5,1:15
18,4,Field Goal,-15,84,11,4:23
