drive,fds,result,penyds,ydsgained,numplays,postime
24,1,Punt,-5,22,11,2:29
4,4,Touchdown,4,29,8,3:34
3,2,Fumble,-5,29,7,2:36
17,2,Field Goal,5,57,10,2:48
22,3,Fumble,0,42,8,5:06
8,4,Touchdown,0,64,7,3:26
14,2,Touchdown,0,40,6,0:18
19,0,Punt,-5,1,5,2:04
12,2,Missed FG,0,28,8,0:46
9,3,Touchdown,5,78,8,2:21
5,2,Interception,-10,59,9,3:28
1,0,Punt,-5,3,6,1:45
23,0,Interception,5,0,4,0:26
26,0,End of Game,0,-1,2,0:28
13,1,Interception,-5,12,5,0:38
21,5,Interception,5,63,12,3:15
2,2,Punt,0,26,7,3:09
16,1,Punt,5,19,8,2:51
15,0,End of Half,0,0,2,0:01
11,0,Punt,-4,0,6,1:04
20,3,Field Goal,0,53,12,6:19
25,3,Downs,-10,67,14,3:12
6,1,Interception,0,10,5,1:47
18,0,Punt,0,-2,5,1:02
10,1,Punt,0,7,6,2:09
7,2,Punt,5,17,7,2:58
