drive,fds,result,penyds,ydsgained,numplays,postime
20,1,Punt,0,19,8,1:41
21,3,End of Game,14,45,12,3:02
1,3,Field Goal,0,61,14,6:26
3,0,Punt,0,9,4,1:44
2,0,Punt,0,-4,5,2:21
5,1,Field Goal,0,18,6,2:06
4,4,Touchdown,28,51,12,4:35
7,0,Punt,0,6,5,1:39
6,4,Touchdown,0,75,15,4:49
9,0,Punt,5,1,7,0:48
8,2,Punt,0,29,8,3:54
11,0,Downs,0,9,4,1:15
10,0,Interception,0,0,1,0:07
13,0,Interception,0,0,2,0:09
12,0,End of Half,0,-8,4,0:16
15,4,Field Goal,34,39,15,5:53
14,6,Touchdown,6,59,15,6:19
17,1,Touchdown,0,75,3,0:13
16,4,Field Goal,-5,69,15,6:42
19,3,Touchdown,0,85,6,1:32
18,2,Downs,0,41,12,4:29
