drive,fds,result,penyds,ydsgained,numplays,postime
24,6,Touchdown,-20,100,20,9:17
25,1,Fumble,0,17,5,1:12
26,1,Touchdown,0,35,4,1:25
27,2,Downs,0,43,11,2:22
20,0,Punt,0,1,4,1:04
21,0,Punt,0,6,4,1:02
22,0,Punt,-10,19,5,1:41
23,2,Punt,0,25,8,1:34
28,0,End of Game,0,-2,3,0:44
1,1,Punt,0,23,8,3:00
3,0,Punt,-10,15,5,2:07
2,0,Punt,-4,11,5,1:35
5,7,Touchdown,16,82,15,5:38
4,1,Punt,-10,24,7,2:53
7,2,Punt,-5,38,12,4:34
6,1,Touchdown,0,74,4,0:54
9,0,Fumble,0,3,2,0:49
8,1,Fumble,0,23,6,3:33
11,1,Field Goal,0,31,6,1:53
10,0,Punt,0,-4,4,1:09
13,0,End of Half,0,-1,2,0:02
12,3,Missed FG,0,54,14,1:53
15,1,Interception,-10,26,6,2:02
14,0,Punt,0,-1,6,1:03
17,1,Punt,0,23,5,2:16
16,0,Punt,0,9,4,2:02
19,1,Interception,0,11,3,1:07
18,0,Interception,-12,3,3,1:09
