drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Punt,0,6,5,1:11
10,1,Punt,0,20,6,3:16
20,2,Field Goal,15,18,7,3:40
6,0,Punt,0,0,5,0:59
18,1,Field Goal,-10,46,9,3:06
1,6,Touchdown,-5,85,13,4:58
5,3,Touchdown,0,80,8,2:46
13,2,Downs,0,40,13,3:52
21,2,End of Game,0,33,7,2:17
11,0,Punt,0,5,4,1:42
14,5,Touchdown,20,44,13,5:11
8,0,Interception,0,0,3,0:17
19,1,Downs,0,21,6,1:23
12,1,Field Goal,0,19,9,1:49
16,2,Punt,-10,28,10,4:56
7,3,Field Goal,10,28,10,4:15
3,3,Missed FG,24,42,8,2:52
17,5,Touchdown,-5,89,15,4:22
4,5,Field Goal,29,42,11,4:23
2,0,Punt,0,5,5,1:32
15,0,Punt,0,-2,5,1:13
