drive,fds,result,penyds,ydsgained,numplays,postime
9,2,Touchdown,0,44,3,0:28
24,0,Punt,-5,13,5,2:18
10,0,Punt,0,9,5,1:36
20,2,Field Goal,0,49,10,3:00
6,0,Punt,-7,8,5,2:05
18,5,Touchdown,-5,103,14,4:06
26,0,End of Game,0,-2,4,0:56
25,5,Touchdown,0,82,8,2:03
1,1,Punt,-1,8,9,3:07
5,2,Punt,0,27,10,4:13
13,3,Field Goal,0,37,12,1:33
21,1,Downs,0,51,7,1:35
23,0,Punt,0,5,4,1:00
11,0,Punt,0,0,5,0:23
14,0,End of Half,0,-1,3,0:19
8,0,Punt,-10,2,6,1:08
19,3,Touchdown,0,83,12,3:30
22,2,Punt,0,34,10,6:20
12,1,Interception,-5,20,5,2:09
16,2,Touchdown,0,20,4,1:15
7,4,Field Goal,0,54,13,5:10
3,1,Punt,0,18,8,2:33
17,1,Punt,0,16,7,2:47
4,2,Punt,-15,47,8,3:46
2,0,Field Goal,0,4,4,1:30
15,0,Fumble,0,0,4,1:10
