drive,fds,result,penyds,ydsgained,numplays,postime
9,3,Touchdown,0,41,7,3:23
10,4,Touchdown,0,78,11,1:50
20,2,Punt,-10,48,15,4:30
6,0,Punt,-5,-1,6,1:40
18,4,Touchdown,2,38,10,5:01
1,3,Field Goal,0,62,10,4:44
5,2,Field Goal,-5,58,9,3:41
13,1,Punt,-10,10,9,3:44
21,4,Touchdown,0,86,9,1:45
11,0,End of Half,-5,3,4,0:36
14,4,Touchdown,12,49,8,3:22
8,1,Interception,5,6,5,1:37
19,0,Punt,0,6,5,1:06
22,0,End of Game,0,-2,4,1:05
12,3,Field Goal,0,50,13,4:57
16,0,Fumble,0,-17,2,0:14
7,1,Touchdown,0,17,4,1:33
3,3,Punt,0,38,8,3:56
17,0,Punt,0,-5,6,1:48
4,5,Touchdown,5,73,13,5:10
2,0,Punt,0,0,5,1:50
15,1,Field Goal,-5,56,9,2:28
