drive,fds,result,penyds,ydsgained,numplays,postime
20,0,Field Goal,0,5,7,1:00
21,4,Interception,0,50,11,1:29
22,0,End of Game,0,-3,4,1:30
1,2,Punt,0,26,9,3:18
3,2,Punt,0,24,8,3:19
2,0,Punt,0,6,4,1:21
5,6,Touchdown,0,89,15,6:56
4,2,Punt,0,40,9,3:15
7,0,Punt,0,4,4,1:02
6,2,Punt,5,20,6,2:08
9,0,Punt,0,4,5,0:59
8,5,Touchdown,0,71,12,5:21
11,0,End of Half,0,-1,2,0:03
10,6,Touchdown,0,80,17,2:18
13,0,Downs,-10,19,5,1:53
12,0,Punt,0,4,5,1:27
15,3,Interception,0,61,10,4:50
14,0,Punt,-15,17,6,2:48
17,1,Punt,0,20,6,3:28
16,4,Missed FG,0,71,14,6:16
19,0,Interception,0,0,2,0:19
18,3,Field Goal,0,63,11,5:00
