drive,fds,result,penyds,ydsgained,numplays,postime
19,0,Punt,0,8,6,0:30
5,0,Fumble,0,16,3,0:57
24,1,Field Goal,0,20,8,5:57
4,4,Punt,-20,56,15,7:00
21,0,Punt,0,0,5,0:55
23,0,Punt,0,-10,4,1:33
9,0,End of Half,0,-7,3,0:19
3,0,Punt,0,8,4,1:24
7,5,Field Goal,10,60,20,6:54
12,4,Field Goal,5,65,11,5:07
15,1,Missed FG,0,27,7,3:33
20,0,End of Half,0,-1,2,0:17
16,1,Interception,-10,20,6,3:11
13,3,Field Goal,0,47,11,4:35
6,2,Field Goal,0,27,7,3:40
2,0,Punt,0,9,5,2:06
11,2,Downs,5,26,8,3:56
14,1,Downs,0,38,7,2:33
8,4,Interception,0,47,13,1:18
1,3,Field Goal,5,40,13,6:22
17,0,Punt,0,-6,4,1:16
10,1,Interception,5,2,5,1:32
18,2,Field Goal,0,31,12,3:30
22,1,Punt,-10,30,7,1:35
