drive,fds,result,penyds,ydsgained,numplays,postime
20,2,Downs,0,38,7,0:41
21,0,End of Game,0,-2,3,1:14
1,1,Punt,0,28,8,2:36
3,0,Punt,0,9,4,1:46
2,0,Punt,0,8,5,2:15
5,0,Punt,-10,12,5,2:01
4,0,Punt,0,-3,4,2:05
7,0,Punt,0,6,4,1:32
6,0,Punt,0,7,4,1:19
9,1,Punt,0,17,6,2:48
8,3,Punt,-5,39,12,5:55
11,2,Touchdown,0,89,6,1:51
10,3,Touchdown,0,46,5,1:37
13,3,End of Half,-10,40,10,2:09
12,0,Blocked Punt,0,3,5,2:06
15,2,Punt,0,31,7,3:03
14,5,Fumble,-3,81,14,5:44
17,5,Fumble,10,73,14,5:43
16,1,Fumble,0,79,5,2:20
19,5,Field Goal,15,53,20,6:32
18,3,Punt,0,31,10,4:43
