drive,fds,result,penyds,ydsgained,numplays,postime
1,1,Punt,0,18,8,2:57
21,4,Touchdown,0,84,12,6:56
14,1,Interception,0,30,5,2:08
16,3,Touchdown,0,75,8,2:41
2,1,Field Goal,0,38,7,3:04
3,1,Punt,-10,49,9,4:07
22,1,End of Game,0,11,7,2:22
20,2,Punt,0,10,7,1:58
13,0,Punt,0,8,5,1:26
15,0,Field Goal,0,2,4,0:56
11,2,Missed FG,0,56,8,0:25
18,0,Punt,0,2,5,0:57
12,5,Touchdown,10,74,16,5:37
5,0,Punt,0,7,5,1:25
4,0,Safety,0,-1,3,1:19
7,0,Interception,0,6,3,1:18
19,4,Touchdown,0,74,12,4:46
8,7,Touchdown,10,70,16,7:00
9,1,Interception,0,12,5,1:51
10,4,Touchdown,0,55,13,3:09
17,0,Fumble,0,-1,2,0:13
6,1,Punt,-10,35,9,3:25
