drive,fds,result,penyds,ydsgained,numplays,postime
24,0,End of Game,0,0,2,0:01
20,0,Punt,0,0,5,0:28
21,4,Interception,-5,81,10,5:04
22,4,Field Goal,0,86,20,4:14
23,3,Field Goal,0,44,15,1:46
1,7,Touchdown,2,78,17,8:20
3,0,Punt,0,3,5,0:57
2,1,Touchdown,0,91,4,0:51
5,2,Field Goal,0,57,12,5:28
4,0,Punt,0,9,4,1:30
7,0,Punt,-9,7,5,1:53
6,4,Fumble,0,64,11,4:02
9,1,Punt,0,28,10,2:33
8,2,Field Goal,0,35,9,3:17
11,0,End of Half,0,-1,3,0:13
10,4,Touchdown,0,74,12,0:56
13,0,Punt,0,1,5,1:36
12,3,Field Goal,21,39,15,5:28
15,2,Touchdown,3,4,5,1:23
14,0,Punt,0,3,4,1:47
17,1,Fumble,0,18,6,0:58
16,3,Field Goal,13,32,12,3:57
19,2,Touchdown,0,86,4,1:25
18,0,Punt,0,-11,5,1:53
