drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Punt,0,-3,6,0:36
10,2,Field Goal,0,19,10,1:13
20,4,Downs,0,88,11,1:25
6,1,Fumble,0,22,4,1:12
18,0,Punt,0,-11,4,1:28
1,3,Touchdown,0,75,9,3:50
5,1,Punt,26,3,7,2:03
13,1,Field Goal,0,61,6,2:07
21,0,Safety,0,-1,7,0:57
23,0,End of Game,0,-1,2,0:06
11,5,Touchdown,5,73,11,4:41
14,0,Punt,0,-9,6,2:00
8,4,Touchdown,0,79,11,3:14
19,1,Punt,0,25,6,3:52
22,1,Downs,0,22,6,0:53
12,0,Punt,0,8,5,2:05
16,1,Punt,0,8,9,3:57
7,1,Field Goal,0,8,6,2:53
3,3,Touchdown,-5,85,7,2:23
17,0,Punt,0,4,4,1:32
4,2,Field Goal,0,37,11,5:13
2,6,Field Goal,5,58,17,7:23
15,3,Field Goal,0,49,11,4:57
