drive,fds,result,penyds,ydsgained,numplays,postime
24,0,Punt,5,3,5,1:55
25,1,Interception,0,16,3,1:15
26,2,Touchdown,0,37,4,0:56
27,1,Downs,0,24,9,1:10
20,5,Touchdown,9,51,6,2:17
21,1,Punt,5,5,6,1:23
22,0,Punt,-10,17,5,2:01
23,0,Punt,-10,4,5,1:40
28,0,Interception,0,0,3,0:13
29,0,Downs,0,0,5,0:21
1,1,Punt,0,25,8,3:20
3,2,Touchdown,0,21,3,0:53
2,0,Fumble,0,10,2,0:31
5,0,Punt,-5,2,6,1:25
4,5,Touchdown,0,85,14,5:35
7,3,Interception,-5,27,7,1:46
6,1,Touchdown,0,61,2,0:08
9,5,Field Goal,14,59,15,3:57
8,4,Touchdown,-5,55,14,4:52
11,3,Field Goal,0,51,14,1:52
10,5,Touchdown,-5,85,15,5:37
13,1,Punt,-10,16,8,2:18
12,0,End of Half,0,-1,3,0:04
15,0,Punt,0,3,4,0:53
14,0,Punt,0,5,4,1:16
17,1,Punt,0,29,6,1:44
16,4,Touchdown,26,32,9,3:17
19,0,Punt,0,-10,5,1:13
18,2,Punt,-5,37,10,4:28
30,1,End of Game,0,10,9,1:40
