drive,fds,result,penyds,ydsgained,numplays,postime
20,0,Field Goal,0,8,6,1:00
21,6,Touchdown,15,60,13,2:30
22,0,End of Game,0,-4,4,1:23
1,0,Safety,0,0,1,0:03
3,3,Punt,-10,50,11,4:48
2,3,Fumble,0,54,13,6:41
5,0,Punt,0,-5,5,1:02
4,1,Punt,0,6,6,3:15
7,0,Punt,-5,5,5,1:37
6,3,Punt,0,35,9,4:55
9,5,Touchdown,5,44,15,6:48
8,0,Interception,0,0,1,0:07
11,0,Punt,0,8,5,1:15
10,0,End of Half,0,-5,3,0:44
13,0,Punt,0,-1,4,2:03
12,0,Punt,0,4,4,1:21
15,0,Punt,0,7,5,1:06
14,2,Field Goal,-10,47,11,5:52
17,1,Punt,0,33,6,2:15
16,2,Punt,-5,27,11,3:48
19,0,Punt,0,-2,5,1:08
18,5,Field Goal,9,53,12,6:19
