drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Punt,-5,11,6,2:10
1,0,Interception,0,0,2,0:07
22,1,Punt,7,-11,8,2:58
12,2,Punt,-10,35,12,1:36
4,0,Punt,0,5,4,1:19
11,2,Touchdown,-5,85,7,1:05
2,0,Field Goal,-5,8,5,1:49
20,3,Field Goal,15,38,9,4:34
13,0,End of Half,0,-1,1,0:14
24,1,Punt,0,20,6,2:26
15,0,Fumble,0,-2,2,0:42
25,1,Interception,0,31,5,0:51
10,5,Touchdown,-5,76,11,4:57
18,2,Touchdown,0,16,3,0:49
8,4,Field Goal,0,60,16,7:00
6,3,Interception,-10,48,10,4:50
19,5,Touchdown,0,80,10,3:11
23,0,Punt,0,-7,4,0:42
14,0,Punt,0,3,5,1:47
3,2,Fumble,0,72,6,1:31
17,1,Punt,-10,33,8,2:54
7,0,Field Goal,0,-1,4,1:58
16,1,Punt,0,27,8,3:53
27,0,End of Game,0,-1,3,0:11
5,1,Interception,0,13,4,1:24
21,5,Touchdown,0,90,9,3:23
26,4,Touchdown,0,80,13,1:39
