drive,fds,result,penyds,ydsgained,numplays,postime
9,3,End of Half,-5,68,9,1:10
18,0,Punt,-15,7,8,2:38
6,2,Interception,0,25,6,2:27
14,0,Punt,0,0,4,2:04
7,5,Field Goal,0,56,18,9:10
8,1,Field Goal,0,74,8,2:08
10,0,Punt,0,1,5,1:22
19,0,Punt,0,-2,4,0:53
12,0,Punt,0,5,4,1:50
16,0,Punt,0,5,4,2:16
11,3,Downs,0,52,11,6:50
3,0,Punt,0,7,4,1:38
17,0,Interception,0,0,3,0:19
4,0,Punt,0,-6,4,2:20
2,0,Punt,0,-6,6,1:13
1,4,Fumble,0,47,10,6:01
5,2,Missed FG,0,34,10,3:53
13,3,Punt,-5,47,14,6:37
15,0,Punt,0,8,4,1:35
20,2,End of Game,0,20,11,3:36
