drive,fds,result,penyds,ydsgained,numplays,postime
24,0,End of Game,0,-2,2,0:24
20,3,Field Goal,0,81,8,3:57
21,0,Punt,0,-8,5,0:50
22,1,Punt,0,19,9,0:32
23,1,Interception,0,9,5,1:12
1,3,Missed FG,-10,48,12,5:14
3,3,Field Goal,-15,80,14,5:58
2,2,Field Goal,21,26,10,3:52
5,2,Touchdown,0,14,7,2:11
4,0,Fumble,0,-7,2,0:11
7,5,Touchdown,0,64,11,5:13
6,0,Punt,0,4,5,0:57
9,3,Missed FG,-10,51,14,1:44
8,4,Field Goal,-10,69,14,4:32
11,3,Touchdown,0,75,10,3:16
10,1,Interception,0,13,3,0:08
13,5,Touchdown,-10,91,12,4:49
12,1,Punt,0,14,6,2:43
15,0,Interception,0,-4,4,1:42
14,3,Field Goal,0,58,12,5:41
17,0,Punt,5,3,6,0:50
16,0,Field Goal,-10,12,5,2:14
19,0,Punt,0,5,4,1:37
18,0,Fumble,0,3,1,0:13
