drive,fds,result,penyds,ydsgained,numplays,postime
24,0,Punt,0,5,7,0:37
25,0,Interception,0,2,3,0:38
26,0,End of Game,0,-3,5,1:11
20,4,Field Goal,-17,79,18,7:50
21,5,Touchdown,0,80,8,2:12
22,1,Field Goal,0,51,6,2:10
23,3,Missed FG,-10,64,12,4:01
1,0,Punt,0,4,5,1:01
3,0,Punt,0,0,5,1:22
2,2,Field Goal,0,52,7,3:04
5,1,Punt,0,20,5,1:03
4,3,Interception,13,45,9,3:43
7,1,Punt,0,11,8,2:22
6,0,Punt,0,-5,4,1:02
9,3,Field Goal,0,69,12,3:26
8,6,Touchdown,0,88,14,5:39
11,0,Punt,0,9,4,1:15
10,0,Punt,0,7,5,0:58
13,0,Interception,0,0,2,0:06
12,2,Field Goal,-10,35,13,4:00
15,1,End of Half,-20,12,8,0:45
14,2,Touchdown,5,22,3,0:14
17,1,Touchdown,0,8,3,0:12
16,0,Interception,0,-4,4,1:35
19,8,Touchdown,-25,120,18,6:10
18,1,Punt,-10,23,8,3:24
