drive,fds,result,penyds,ydsgained,numplays,postime
11,1,Punt,0,13,6,2:28
10,4,Touchdown,0,80,10,3:54
13,3,Touchdown,0,79,9,2:19
12,5,Field Goal,0,67,16,7:36
15,0,Punt,-5,-2,5,1:00
14,0,Punt,0,7,5,0:51
17,2,Punt,5,21,8,4:01
16,1,Interception,0,18,2,0:29
19,0,End of Game,0,0,2,0:02
18,5,Touchdown,-10,80,18,2:57
1,4,Missed FG,-10,64,11,5:20
3,1,Punt,-5,29,8,4:27
2,3,Punt,-15,38,7,1:59
5,1,Missed FG,0,52,8,2:33
4,6,Touchdown,-10,100,16,7:03
7,2,Field Goal,-10,67,18,3:58
6,5,Touchdown,0,64,10,4:37
9,6,Touchdown,28,52,12,4:23
8,0,End of Half,0,-2,3,0:03
