drive,fds,result,penyds,ydsgained,numplays,postime
9,1,Punt,0,23,7,1:56
24,0,End of Game,0,0,3,0:12
10,1,Punt,0,21,5,2:12
20,1,Punt,-15,42,9,3:36
6,5,Touchdown,5,82,18,5:27
18,6,Touchdown,0,81,15,6:27
1,4,Touchdown,0,75,10,3:15
5,2,Field Goal,0,59,8,3:42
13,2,Field Goal,0,49,8,1:25
21,0,Interception,5,0,4,0:14
23,6,Touchdown,0,84,18,3:52
11,5,Touchdown,12,58,12,4:40
14,5,Touchdown,0,78,14,6:45
8,0,Punt,0,-4,4,1:01
19,0,Interception,0,5,3,0:35
22,0,Field Goal,0,2,6,1:09
12,0,Punt,0,0,6,0:26
16,3,Touchdown,0,84,10,3:03
7,0,Punt,0,4,5,1:04
3,0,Punt,0,6,4,1:29
17,0,Punt,0,3,5,1:06
4,0,Punt,0,-2,4,1:09
2,0,Punt,0,9,5,2:14
15,2,Punt,0,38,9,3:01
