drive,play,down,time,desc,ydstogo,qtr,ydsnet,yrdln,sp,posteam,note
9,1604,1,12:47,,10,2,36,HOU 47,0,CAR,
9,1672,0,11:22,,0,2,74,HOU 15,1,CAR,XP
9,1652,1,11:30,,10,2,74,HOU 25,1,CAR,TD
9,1631,2,12:10,,1,2,49,HOU 38,0,CAR,
9,1580,1,13:07,,10,2,27,CAR 41,0,CAR,
9,1548,1,13:26,,10,2,15,CAR 26,0,CAR,
24,4231,2,09:13,,13,4,-3,HOU 29,0,HOU,INT
24,4210,1,09:52,,10,4,-3,HOU 32,0,HOU,
10,1704,1,11:22,,10,2,19,HOU 20,0,HOU,
10,1754,2,10:53,,10,2,19,HOU 39,0,HOU,
10,1689,0,11:22,,0,2,0,CAR 35,0,CAR,KICKOFF
10,1795,4,10:18,,15,2,14,HOU 34,0,HOU,PUNT
10,1776,3,10:48,,10,2,14,HOU 39,0,HOU,
10,1728,1,10:57,,10,2,14,HOU 39,0,HOU,
20,3680,1,01:04,,10,3,13,HOU 20,0,HOU,
20,3665,0,01:04,,0,3,0,CAR 35,0,CAR,KICKOFF
20,3704,1,01:04,,10,3,13,HOU 32,0,HOU,
20,3749,0,,,0,3,21,,0,,
20,3725,2,00:06,,9,3,21,HOU 33,0,HOU,
20,3765,3,15:00,,1,4,21,HOU 41,0,HOU,
20,3787,4,14:56,,1,4,21,HOU 41,0,HOU,PUNT
6,1131,2,03:48,,10,1,39,CAR 46,0,HOU,
6,1053,2,05:00,,7,1,19,HOU 34,0,HOU,
6,976,1,06:10,,10,1,2,HOU 15,0,HOU,
6,997,2,05:36,,8,1,16,HOU 17,0,HOU,PENALTY
6,1109,1,03:55,,10,1,39,CAR 46,0,HOU,
6,1074,3,04:18,,7,1,39,HOU 34,0,HOU,PENALTY
6,1177,4,03:03,,5,1,47,CAR 41,0,HOU,
6,1153,3,03:44,,10,1,44,CAR 46,0,HOU,
6,1029,1,05:28,,10,1,19,HOU 31,0,HOU,
27,4584,3,05:12,,2,4,35,CAR 37,0,CAR,
27,4608,1,04:22,,10,4,36,HOU 36,0,CAR,
27,4629,2,03:39,,9,4,36,HOU 35,0,CAR,
27,4542,1,06:23,,10,4,5,CAR 29,0,CAR,
27,4520,0,06:31,,0,4,0,HOU 35,0,HOU,KICKOFF
27,4672,4,02:48,,9,4,36,HOU 35,0,CAR,FGB
27,4650,3,02:53,,9,4,36,HOU 35,0,CAR,
27,4563,2,05:47,,5,4,8,CAR 34,0,CAR,
18,2912,1,14:36,,10,3,13,HOU 33,0,HOU,
18,2891,1,15:00,,10,3,13,HOU 20,0,HOU,
18,2957,1,13:37,,10,3,38,HOU 44,0,HOU,
18,3198,0,08:29,,0,3,80,CAR 15,1,HOU,XP
18,2933,2,14:02,,10,3,24,HOU 33,0,HOU,
18,3026,1,11:52,,10,3,38,CAR 45,0,HOU,
18,3092,2,10:20,,7,3,65,CAR 23,0,HOU,
18,3047,2,11:19,,7,3,65,CAR 42,0,HOU,
18,2876,0,15:00,,0,3,0,CAR 35,0,CAR,KICKOFF
18,3116,1,09:40,,10,3,73,CAR 15,0,HOU,
18,3071,1,10:48,,10,3,57,CAR 26,0,HOU,
18,3178,3,08:35,,2,3,80,CAR 7,1,HOU,TD
18,3002,3,12:29,,2,3,35,CAR 48,0,HOU,
18,3140,2,09:15,,2,3,73,CAR 7,0,HOU,
18,3161,0,08:35,,0,3,73,,0,,TIMEOUT
18,2981,2,13:07,,6,3,54,HOU 48,0,HOU,
28,4819,1,02:44,,10,4,22,HOU 43,0,HOU,
28,4770,1,02:01,,10,4,22,CAR 38,0,HOU,
28,4876,0,01:27,,0,4,28,,0,,TIMEOUT
28,4914,1,01:02,,10,4,38,CAR 26,0,HOU,
28,4977,3,00:32,,3,4,43,CAR 19,0,HOU,PENALTY
28,4938,2,00:38,,3,4,38,CAR 19,0,HOU,
28,4893,4,01:27,,1,4,31,CAR 29,0,HOU,
28,5078,0,00:17,,0,4,31,,0,,TIMEOUT
28,5010,1,00:26,,10,4,43,CAR 14,0,HOU,
28,4852,3,01:51,,7,4,28,CAR 35,0,HOU,
28,5124,4,00:13,,16,4,37,CAR 20,0,HOU,
28,4791,0,01:56,,0,4,22,,0,,
28,4713,2,02:44,,10,4,4,HOU 43,0,HOU,
28,5095,3,00:17,,22,4,37,CAR 26,0,HOU,
