drive,fds,result,penyds,ydsgained,numplays,postime
9,0,End of Half,0,0,3,0:16
24,0,Downs,0,-10,5,1:36
10,0,Fumble,0,2,4,1:00
20,0,Punt,-5,-10,6,1:32
6,3,Field Goal,-5,68,18,7:58
18,5,Touchdown,12,50,9,2:58
25,0,End of Game,0,-1,2,0:25
1,0,Punt,0,5,5,1:09
5,0,Punt,-5,-4,6,1:46
13,0,Interception,0,0,1,0:09
21,0,Punt,0,5,6,0:21
23,0,Punt,-5,9,6,1:43
11,0,Field Goal,0,2,4,1:17
14,0,Field Goal,0,2,4,0:58
8,4,Field Goal,5,48,14,2:46
19,3,Field Goal,0,65,10,4:13
22,2,Fumble,-5,55,7,1:56
12,3,Punt,0,37,11,5:20
16,0,Punt,0,-2,4,1:17
7,4,Touchdown,0,69,10,4:12
3,0,Punt,0,-11,5,2:13
17,1,Field Goal,-10,33,10,3:06
4,4,Touchdown,0,48,11,4:46
2,3,Touchdown,0,74,10,4:54
15,0,Punt,0,5,5,2:09
