drive,fds,result,penyds,ydsgained,numplays,postime
17,1,Punt,-12,19,6,2:06
16,2,Field Goal,5,47,10,2:58
20,6,Touchdown,4,71,19,3:29
19,4,Field Goal,6,57,12,5:57
22,0,Punt,0,5,6,2:21
8,2,Punt,0,29,6,3:20
18,1,Punt,7,13,7,2:54
11,1,Punt,0,3,8,0:38
23,1,Field Goal,0,70,6,1:17
2,4,Touchdown,33,27,10,1:54
14,0,Punt,0,-9,4,2:14
7,1,Punt,-5,14,9,4:20
9,0,Punt,0,-4,5,0:59
4,0,Punt,0,-7,4,1:23
5,4,Touchdown,0,60,11,4:49
15,2,Missed FG,0,17,6,2:42
6,1,Interception,0,45,5,2:09
21,0,End of Half,0,-1,3,0:17
13,1,Punt,0,12,6,2:17
3,2,Punt,0,28,8,4:05
1,5,Touchdown,12,67,12,5:20
10,0,Punt,0,8,4,1:03
12,5,Touchdown,1,74,11,5:06
