drive,fds,result,penyds,ydsgained,numplays,postime
9,5,Touchdown,-15,90,12,4:44
10,0,Punt,0,1,5,1:29
20,0,Punt,0,7,6,1:10
6,0,Punt,0,1,5,1:00
18,2,Punt,0,28,9,3:34
1,2,Interception,0,22,6,2:03
5,6,Field Goal,0,89,17,7:10
13,0,Punt,0,7,5,1:40
21,4,Touchdown,0,74,10,2:17
23,3,End of Game,-5,61,9,1:10
11,1,Field Goal,0,22,12,1:33
14,4,Field Goal,-5,72,10,3:25
8,7,Touchdown,-15,83,14,5:12
19,4,Missed FG,-10,94,12,5:04
22,0,Field Goal,0,7,8,0:59
12,3,Missed FG,30,10,6,0:40
16,3,Fumble,-11,54,9,3:33
7,0,Punt,-5,6,6,1:43
3,0,Punt,0,5,4,0:56
17,1,Missed FG,0,22,8,3:57
4,1,Punt,0,17,5,2:01
2,1,Punt,0,11,5,1:29
15,2,Punt,5,28,10,3:11
