drive,fds,result,penyds,ydsgained,numplays,postime
24,1,Downs,0,16,9,1:37
25,0,End of Game,0,-2,4,1:12
20,2,Punt,-5,25,12,3:18
21,5,Touchdown,5,75,15,6:08
22,4,Touchdown,0,80,10,2:44
23,4,Touchdown,-5,98,13,3:09
1,0,Punt,0,1,5,1:34
3,2,Punt,0,30,9,4:07
2,1,Punt,-5,17,9,2:40
5,1,Interception,0,25,5,1:04
4,3,Missed FG,11,51,12,5:42
7,0,Punt,0,9,6,2:23
6,4,Touchdown,29,32,7,1:49
9,4,Touchdown,0,67,11,4:51
8,0,Punt,0,-6,4,1:58
11,0,Fumble,0,-2,1,0:06
10,0,Punt,0,3,5,1:37
13,0,Punt,0,-7,6,0:51
12,0,Field Goal,0,0,6,0:26
15,0,Fumble,0,12,1,0:08
14,0,Punt,0,-3,5,0:38
17,3,Touchdown,-5,85,10,2:30
16,0,Field Goal,0,7,2,0:06
19,2,Field Goal,17,39,8,2:25
18,5,Touchdown,0,80,15,6:57
