drive,fds,result,penyds,ydsgained,numplays,postime
20,1,Missed FG,-5,53,7,0:31
21,1,End of Game,0,11,5,1:40
1,7,Touchdown,0,80,18,8:30
3,5,Touchdown,32,61,12,3:18
2,1,Punt,-10,18,8,3:53
5,0,Punt,-10,6,5,2:19
4,4,Fumble,0,44,12,4:33
7,0,Punt,-5,-5,6,1:45
6,2,Punt,-15,51,10,4:32
9,0,End of Half,0,-1,3,0:18
8,2,Touchdown,-5,63,8,0:52
11,4,Touchdown,-4,66,14,5:35
10,0,Punt,0,-1,5,1:25
13,0,Interception,0,2,4,1:00
12,6,Touchdown,15,65,12,4:18
15,2,Field Goal,0,51,10,2:17
14,2,Touchdown,0,21,4,1:18
17,2,Punt,-10,52,8,3:33
16,0,Punt,0,8,6,1:17
19,3,Punt,0,51,13,4:07
18,2,Punt,0,55,8,2:59
