drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Interception,0,3,2,0:25
10,2,Field Goal,0,45,7,0:38
20,3,Interception,-10,64,8,1:12
6,1,Punt,0,20,6,2:52
18,1,Interception,0,13,6,1:13
1,0,Punt,0,5,5,1:37
5,4,Touchdown,0,47,10,4:05
13,0,Punt,0,0,5,1:32
21,1,Touchdown,5,93,6,1:29
11,0,End of Half,0,0,2,0:03
14,0,Interception,0,-1,2,0:44
8,1,Punt,0,14,8,0:45
19,0,Punt,0,9,6,1:02
22,0,End of Game,0,9,5,1:47
12,5,Field Goal,10,63,18,6:06
16,2,Punt,0,20,12,4:09
7,4,Punt,-4,53,17,7:36
3,1,Punt,0,36,8,2:56
17,5,Field Goal,0,67,14,8:07
4,3,Interception,-12,54,12,5:57
2,2,Field Goal,0,61,7,3:06
15,1,Interception,0,9,7,2:39
