drive,fds,result,penyds,ydsgained,numplays,postime
9,0,End of Half,0,0,2,0:06
18,5,End of Game,16,59,19,5:53
6,3,Field Goal,0,50,10,3:37
14,1,Field Goal,-10,32,8,2:36
7,1,Field Goal,0,22,8,2:34
8,3,Field Goal,-5,59,16,2:45
10,3,Field Goal,-5,58,11,4:22
12,2,Field Goal,0,39,9,4:18
16,6,Touchdown,30,39,11,3:22
11,2,Punt,0,18,10,4:15
3,4,Touchdown,39,25,11,3:42
17,1,Punt,0,10,6,1:36
4,1,Punt,0,17,6,1:42
2,2,Field Goal,0,28,8,3:57
1,5,Field Goal,15,55,16,7:21
5,5,Touchdown,0,82,11,4:16
13,1,Interception,0,11,5,2:04
15,0,Punt,0,-1,5,1:34
