drive,fds,result,penyds,ydsgained,numplays,postime
24,3,Touchdown,0,50,8,2:19
25,0,Punt,0,3,7,1:33
26,0,Punt,0,8,5,1:46
27,2,Fumble,0,36,6,1:27
20,2,Touchdown,0,24,5,1:18
21,1,Punt,-9,31,7,2:44
22,1,Touchdown,0,94,2,0:12
23,0,Punt,-10,7,6,1:03
28,0,End of Game,0,-1,2,0:23
1,1,Punt,0,17,7,3:25
3,0,Punt,0,1,4,1:10
2,1,Downs,0,18,6,2:03
5,2,Punt,0,30,7,3:12
4,0,Punt,0,9,4,1:51
7,5,Touchdown,0,75,10,4:29
6,1,Punt,0,17,6,2:33
9,0,Punt,0,6,5,1:24
8,3,Touchdown,0,80,7,2:11
11,5,Field Goal,5,76,18,2:46
10,5,Touchdown,-5,85,12,4:45
13,2,Punt,-5,29,11,3:50
12,0,End of Half,0,-1,2,0:11
15,0,Punt,0,7,5,1:27
14,4,Touchdown,-10,90,12,5:46
17,1,Touchdown,0,84,3,0:50
16,1,Punt,-5,19,6,3:07
19,0,Fumble,0,-2,3,0:47
18,1,Field Goal,0,54,7,1:28
