drive,play,down,time,desc,ydstogo,qtr,ydsnet,yrdln,sp,posteam,note
9,1451,2,02:23,,8,2,32,LAC 47,0,LAC,
9,1572,2,00:53,,8,2,50,KC 30,0,LAC,PENALTY
9,1781,3,00:16,,19,2,64,KC 21,0,LAC,
9,1605,1,00:48,,10,2,63,KC 25,0,LAC,PENALTY
9,1430,1,03:00,,10,2,22,LAC 45,0,LAC,
9,1363,1,04:30,,10,2,0,LAC 25,0,LAC,
9,1747,0,00:16,,0,2,54,,0,,TIMEOUT
9,1406,3,03:38,,4,2,20,LAC 31,0,LAC,
9,1650,1,00:43,,10,2,63,KC 12,0,LAC,
9,1819,4,00:03,,9,2,64,KC 11,1,LAC,FG
9,1723,2,00:32,,20,2,54,KC 22,0,LAC,
9,1348,0,04:30,,0,2,0,KC 35,0,KC,KICKOFF
9,1524,2,01:24,,7,2,43,KC 40,0,LAC,
9,1764,0,00:16,,0,2,54,,0,,TIMEOUT
9,1802,0,00:03,,0,2,64,,0,,TIMEOUT
9,1688,2,00:39,,10,2,53,KC 12,0,LAC,PENALTY
9,1548,1,01:18,,10,2,45,KC 32,0,LAC,
9,1385,2,04:23,,10,2,6,LAC 25,0,LAC,
9,1671,0,00:39,,0,2,63,,0,,TIMEOUT
9,1486,0,02:00,,0,2,32,,0,,
9,1503,1,02:00,,10,2,35,KC 43,0,LAC,
10,1877,1,14:55,,10,3,5,KC 24,0,KC,
10,1898,2,14:20,,5,3,22,KC 29,0,KC,
10,1853,0,15:00,,0,3,0,LAC 35,0,LAC,KICKOFF
10,2001,3,11:52,,18,3,17,KC 38,0,KC,
10,2025,4,11:18,,15,3,17,KC 41,0,KC,PUNT
10,1975,2,12:38,,19,3,14,KC 37,0,KC,
10,1922,1,13:43,,10,3,23,KC 46,0,KC,
10,1943,2,13:04,,9,3,13,KC 47,0,KC,PENALTY
20,3712,0,02:14,,0,4,9,,0,,TIMEOUT
20,3729,3,02:14,,1,4,11,KC 29,0,KC,
20,3767,1,02:00,,10,4,80,KC 31,1,KC,TD
20,3784,0,01:49,,0,4,80,LAC 15,1,KC,XP
20,3670,1,03:05,,10,4,80,KC 20,0,KC,
20,3750,0,02:00,,0,4,11,,0,,
20,3691,2,02:21,,6,4,9,KC 24,0,KC,
6,913,3,13:02,,9,2,-8,KC 41,0,KC,
6,932,4,12:23,,18,2,-8,KC 32,0,KC,PUNT
6,797,0,00:05,,0,1,0,LAC 35,0,LAC,KICKOFF
6,819,0,,,0,1,0,,0,,
6,857,2,14:18,,9,2,-9,KC 41,0,KC,PENALTY
6,892,2,13:48,,19,2,1,KC 31,0,KC,
6,836,1,15:00,,10,2,1,KC 40,0,KC,
18,3402,2,05:40,,15,4,17,KC 32,0,KC,
18,3383,1,06:25,,10,4,17,KC 37,0,KC,
18,3317,1,08:27,,10,4,12,KC 26,0,KC,
18,3227,1,09:52,,10,4,0,KC 15,0,KC,
18,3338,2,07:46,,9,4,19,KC 27,0,KC,
18,3270,3,09:01,,10,4,11,KC 15,0,KC,TIMEOUT
18,3424,3,05:35,,15,4,30,KC 32,0,KC,TIMEOUT
18,3249,2,09:45,,10,4,0,KC 15,0,KC,
18,3454,4,05:18,,2,4,30,KC 45,0,KC,PUNT
18,3362,3,07:03,,2,4,22,KC 34,0,KC,
1,112,2,14:08,,10,1,10,LAC 16,0,LAC,INT
1,90,1,14:16,,10,1,10,LAC 16,0,LAC,
1,69,1,14:55,,10,1,10,LAC 6,0,LAC,
1,36,0,15:00,,0,1,10,KC 35,0,KC,KICKOFF
5,642,1,03:27,,10,1,10,LAC 24,0,LAC,
5,576,1,05:27,,10,1,13,LAC 11,0,LAC,
5,597,2,04:49,,12,1,7,LAC 9,0,LAC,
5,543,0,05:33,,0,1,0,KC 35,0,KC,KICKOFF
5,729,2,00:49,,12,1,78,LAC 33,0,LAC,PENALTY
5,764,1,00:12,,10,1,89,KC 11,1,LAC,TD
5,684,3,02:10,,13,1,24,LAC 21,0,LAC,
5,708,1,01:31,,10,1,22,LAC 35,0,LAC,
5,663,2,02:51,,13,1,89,LAC 21,0,LAC,
5,781,0,00:05,,0,1,89,KC 15,1,LAC,XP
5,618,3,04:09,,3,1,13,LAC 18,0,LAC,
13,2419,1,05:33,,10,3,-5,LAC 30,0,LAC,PENALTY
13,2466,2,04:51,,13,3,4,LAC 27,0,LAC,
