drive,fds,result,penyds,ydsgained,numplays,postime
24,1,Punt,0,21,12,2:13
25,1,Fumble,0,16,2,0:14
20,2,Touchdown,0,26,3,0:45
21,1,Punt,-10,31,7,2:08
22,0,Punt,0,2,4,2:16
23,1,Downs,0,10,8,2:08
1,0,Punt,0,2,5,2:09
3,4,Field Goal,15,47,11,4:27
2,3,Touchdown,0,51,8,3:00
5,1,Punt,0,33,6,1:54
4,1,Punt,0,30,8,2:55
7,0,Punt,-10,4,5,2:06
6,0,Punt,-9,10,8,0:50
9,0,Fumble,0,1,2,0:44
8,0,Punt,0,0,4,0:49
11,2,Punt,-5,35,10,3:25
10,2,Field Goal,0,23,9,3:57
13,1,End of Half,0,12,4,1:15
12,2,Punt,0,25,9,2:29
15,1,Punt,5,7,6,1:39
14,5,Fumble,0,71,12,5:13
17,4,Touchdown,0,80,14,4:36
16,4,Field Goal,0,73,11,5:02
19,0,Punt,0,8,4,1:49
18,1,Punt,-5,24,7,1:57
