drive,fds,result,penyds,ydsgained,numplays,postime
11,0,Punt,0,0,5,1:35
10,1,Field Goal,-5,47,7,3:20
13,0,Punt,-15,6,6,1:40
12,0,Punt,-10,13,5,1:42
15,4,Field Goal,-10,75,13,6:55
14,2,End of Half,5,26,6,0:43
17,3,Field Goal,0,52,12,5:55
16,5,Field Goal,15,44,16,6:59
19,4,Downs,0,55,16,5:10
18,3,Interception,10,23,12,3:07
20,3,End of Game,5,26,7,1:54
1,1,Punt,0,16,7,2:19
3,0,Punt,0,-2,4,1:38
2,0,Punt,-15,20,5,2:26
5,0,Interception,0,2,3,1:35
4,0,Punt,0,8,4,1:33
7,1,Punt,-10,14,10,2:44
6,3,Touchdown,5,40,9,4:00
9,1,Punt,0,15,8,2:07
8,1,Field Goal,0,63,8,2:38
