drive,fds,result,penyds,ydsgained,numplays,postime
17,0,Punt,0,1,5,1:08
16,5,Touchdown,-5,85,15,5:02
20,2,Punt,5,12,12,2:05
19,4,Field Goal,0,68,12,5:04
22,0,Fumble,0,17,2,0:03
8,0,Punt,0,8,5,1:44
18,4,Touchdown,0,79,7,3:21
11,1,Punt,0,20,8,1:12
2,1,Field Goal,5,15,8,1:54
14,3,Touchdown,11,69,10,3:12
7,1,Field Goal,0,11,6,3:49
9,2,Punt,-8,19,7,2:55
4,1,Downs,0,13,7,2:08
5,2,Punt,0,31,12,3:33
15,6,Touchdown,5,75,17,8:04
6,0,Interception,0,-2,3,1:24
21,5,Touchdown,0,60,15,2:01
13,0,End of Half,0,-1,2,0:22
3,1,Blocked Punt,0,5,8,4:13
1,5,Touchdown,0,80,11,4:51
10,1,Interception,0,16,3,1:14
12,2,Punt,0,37,10,0:41
