drive,fds,result,penyds,ydsgained,numplays,postime
24,1,End of Game,-10,31,7,2:25
20,2,Touchdown,0,47,4,1:19
21,3,Downs,0,65,17,5:43
22,3,Field Goal,0,67,11,4:26
23,4,Downs,-5,31,16,3:55
1,1,Blocked FG,0,57,6,2:24
3,3,Interception,0,42,6,2:35
2,2,Punt,-15,33,10,4:15
5,2,Punt,-5,38,13,3:50
4,4,Field Goal,0,60,11,4:47
7,1,Touchdown,0,8,4,0:42
6,3,Interception,1,34,8,3:28
9,1,Punt,0,13,8,2:19
8,2,Field Goal,25,13,9,3:33
11,0,Punt,0,2,7,0:29
10,3,Punt,0,42,10,1:27
13,0,End of Half,0,-1,3,0:05
12,1,Touchdown,0,32,2,0:06
15,0,Punt,0,9,5,2:18
14,5,Touchdown,0,79,10,3:56
17,0,Interception,0,0,2,0:08
16,4,Field Goal,5,42,11,4:03
19,0,Punt,0,6,5,1:42
18,1,Touchdown,0,27,2,0:05
