drive,fds,result,penyds,ydsgained,numplays,postime
24,0,Touchdown,0,0,2,0:00
25,2,Touchdown,0,71,8,2:42
26,0,End of Game,0,0,3,0:39
20,0,Punt,0,7,4,0:59
21,0,Punt,0,9,4,2:33
22,0,Interception,0,6,3,1:27
23,0,Field Goal,0,-4,4,1:42
1,1,Punt,0,16,8,3:17
3,1,Punt,0,8,6,2:54
2,1,Punt,0,32,5,2:02
5,1,Punt,0,10,9,2:41
4,3,Downs,0,44,10,5:04
7,1,Punt,0,18,6,2:35
6,4,Touchdown,-5,80,9,4:34
9,4,Field Goal,0,54,12,4:12
8,0,Punt,0,1,4,0:56
11,1,Punt,0,30,6,2:14
10,5,Field Goal,0,63,14,1:45
13,2,Downs,0,33,10,4:14
12,0,Punt,0,0,4,0:57
15,1,Touchdown,0,13,4,1:28
14,1,Fumble,0,3,6,2:04
17,1,Field Goal,-10,24,6,2:35
16,1,Fumble,0,7,5,1:27
19,0,Punt,0,0,4,1:41
18,2,Downs,0,30,10,3:18
