drive,fds,result,penyds,ydsgained,numplays,postime
20,0,Punt,0,-1,4,0:52
21,5,Touchdown,0,74,12,3:06
22,4,Touchdown,15,59,14,1:42
23,0,End of Game,0,-1,3,0:40
1,3,Touchdown,0,65,7,2:23
3,1,Punt,10,-1,9,3:38
2,5,Touchdown,0,85,14,6:40
5,3,Downs,0,50,11,5:20
4,0,Punt,0,2,4,1:00
7,4,Interception,0,65,13,7:06
6,2,Downs,0,42,8,3:29
9,4,Touchdown,4,62,7,2:02
8,0,End of Half,0,1,1,0:24
11,0,Punt,0,7,4,1:25
10,0,Punt,0,5,5,1:41
13,1,Punt,0,18,6,2:27
12,2,Field Goal,0,69,8,2:27
15,1,Punt,5,16,7,3:13
14,1,Punt,5,2,7,1:55
17,0,Interception,0,1,3,1:02
16,1,Punt,0,20,7,2:51
19,3,Missed FG,0,53,10,2:57
18,0,Field Goal,-10,5,5,1:40
