drive,fds,result,penyds,ydsgained,numplays,postime
9,3,Missed FG,0,47,8,1:04
18,0,End of Game,0,-1,2,0:39
6,1,Downs,-15,32,7,3:56
14,1,Field Goal,0,21,8,3:08
7,3,Touchdown,0,61,6,2:23
8,3,Interception,10,34,14,4:25
10,5,Touchdown,5,70,18,8:43
12,3,Touchdown,38,13,8,2:30
16,3,Field Goal,0,46,11,4:30
11,0,Punt,0,8,5,2:15
3,5,Touchdown,0,90,10,4:49
17,3,Interception,0,61,12,1:51
4,2,Punt,0,35,9,3:32
2,2,Punt,0,39,8,3:01
1,3,Field Goal,12,31,13,5:19
5,0,Punt,-5,4,5,1:31
13,2,Downs,-10,37,11,4:50
15,0,Punt,0,-6,5,1:34
