drive,fds,result,penyds,ydsgained,numplays,postime
20,1,Downs,0,16,9,1:10
21,0,End of Game,0,2,4,0:45
1,0,Punt,5,0,6,1:58
3,5,Touchdown,20,65,13,4:37
2,0,Punt,0,6,4,1:54
5,1,Fumble,0,7,5,1:35
4,6,Touchdown,20,60,17,7:43
7,0,Punt,0,4,5,0:56
6,1,Touchdown,0,27,2,0:09
9,0,Punt,0,-3,4,1:53
8,3,Fumble,0,65,9,4:42
11,3,Field Goal,8,28,12,4:27
10,0,Fumble,0,0,1,0:06
13,3,Field Goal,27,24,10,3:55
12,0,Punt,0,2,5,1:42
15,0,Punt,0,8,5,2:20
14,1,Field Goal,0,29,8,4:15
17,1,Fumble,0,23,6,2:08
16,4,Field Goal,6,43,12,6:33
19,1,Downs,0,12,6,1:20
18,2,Field Goal,0,29,10,5:52
