drive,fds,result,penyds,ydsgained,numplays,postime
24,4,Field Goal,0,54,14,4:12
25,2,Missed FG,0,36,11,0:46
26,0,Punt,0,9,6,1:00
27,2,Missed FG,0,39,4,0:22
20,0,Punt,0,6,4,1:37
21,4,Touchdown,15,56,7,1:50
22,1,Punt,0,6,6,2:11
23,2,Touchdown,0,69,3,0:41
1,0,Punt,0,9,5,2:13
3,0,Punt,0,8,4,1:17
2,2,Interception,15,16,7,2:28
5,4,Field Goal,0,64,14,5:31
4,6,Field Goal,0,83,17,9:05
7,1,Punt,0,16,6,2:38
6,1,Punt,0,19,8,3:01
9,4,Field Goal,0,48,12,1:33
8,1,Punt,0,12,7,2:12
11,0,Interception,0,8,4,1:25
10,0,End of Half,0,0,2,0:02
13,0,Punt,0,7,5,1:44
12,0,Field Goal,0,6,4,1:28
15,0,Punt,0,6,5,1:32
14,4,Touchdown,0,55,9,3:49
17,1,Punt,0,22,5,1:30
16,4,Fumble,-5,59,8,3:04
19,1,Punt,0,18,5,1:24
18,0,Punt,0,6,5,1:25
