drive,fds,result,penyds,ydsgained,numplays,postime
11,0,Punt,0,0,5,0:23
3,6,Touchdown,0,65,13,5:51
10,1,End of Half,0,17,2,0:37
17,1,Touchdown,0,69,4,1:09
1,0,Interception,0,4,4,1:30
5,2,Punt,0,33,6,2:18
8,2,Punt,-10,38,12,3:31
15,2,Field Goal,5,34,9,3:20
21,3,Downs,0,40,10,5:34
7,3,Touchdown,0,32,5,1:58
13,0,Punt,0,-1,5,2:09
14,0,Punt,0,-5,4,1:17
9,0,Punt,0,5,6,0:55
6,2,Interception,7,17,7,3:33
12,2,Field Goal,0,43,7,2:36
18,0,Fumble,0,13,3,0:59
19,0,Field Goal,-5,7,5,2:31
20,2,Downs,5,31,12,4:45
2,2,Missed FG,-15,43,13,6:02
4,3,Punt,0,40,11,3:45
16,3,Interception,-5,58,15,4:50
22,0,End of Game,0,5,2,0:27
