drive,fds,result,penyds,ydsgained,numplays,postime
24,2,Punt,0,25,10,3:13
25,4,Field Goal,-10,65,14,4:10
26,3,Punt,5,29,11,3:45
27,1,Touchdown,0,68,2,0:11
20,0,Punt,0,0,5,0:22
21,0,Punt,0,2,4,1:20
22,0,Punt,0,0,5,0:28
23,1,Punt,0,16,5,1:51
28,0,Downs,0,9,6,1:03
29,1,Field Goal,0,20,8,3:59
1,0,Punt,0,8,5,2:04
3,2,Touchdown,0,44,5,1:58
2,1,Fumble,0,17,6,1:58
5,1,Touchdown,0,21,3,0:10
4,1,Fumble,-10,13,6,2:00
7,0,Punt,0,-9,6,1:59
6,1,Punt,0,17,7,1:47
9,2,Field Goal,15,53,9,2:13
8,1,Punt,0,16,5,1:37
11,0,Missed FG,0,8,5,1:54
10,0,Punt,0,-8,5,1:13
13,4,"Blocked FG, Downs",5,57,13,5:31
12,3,Interception,15,40,4,1:00
15,0,Punt,0,6,7,0:22
14,4,Punt,15,20,16,3:46
17,3,Touchdown,0,80,12,3:16
16,1,End of Half,0,14,5,0:28
19,2,Touchdown,0,40,7,2:10
18,0,Punt,0,7,5,2:15
31,3,End of Game,-5,51,8,1:23
30,1,Fumble,0,-3,3,0:34
