drive,fds,result,penyds,ydsgained,numplays,postime
8,0,Punt,-10,2,6,1:50
11,0,Punt,0,7,4,2:04
7,2,Touchdown,0,59,5,2:16
15,4,Touchdown,-15,85,8,3:36
22,4,Touchdown,-5,80,17,4:36
1,4,Touchdown,0,75,12,4:23
6,0,Punt,0,-5,5,1:32
4,3,Field Goal,34,37,10,4:53
19,0,Interception,0,7,4,1:28
14,0,Punt,-12,13,6,1:51
21,5,Touchdown,0,80,13,6:59
2,1,Field Goal,0,48,6,1:50
10,0,Punt,0,3,4,1:12
23,4,Touchdown,7,55,15,1:40
24,0,End of Game,0,-1,3,0:27
17,1,Punt,0,21,6,3:37
9,1,Punt,-5,19,6,2:16
5,0,Punt,0,8,5,1:29
13,2,Missed FG,-5,40,9,0:40
3,0,Punt,0,7,5,1:46
16,0,Punt,0,4,5,1:43
12,4,Touchdown,-5,99,13,3:49
18,0,Punt,-7,10,6,3:00
20,0,Punt,0,-5,4,1:03
