drive,fds,result,penyds,ydsgained,numplays,postime
17,2,Punt,5,50,9,3:28
16,0,Punt,0,9,4,1:57
20,1,Punt,0,11,6,1:52
19,1,Punt,0,18,5,2:11
8,1,Punt,-10,18,6,2:19
18,2,Downs,0,52,10,5:12
11,0,End of Half,0,-1,3,0:25
2,0,Punt,0,9,6,2:14
14,2,Interception,15,13,8,2:29
7,2,Punt,0,19,10,4:14
9,0,Interception,0,4,3,0:35
4,1,Field Goal,0,48,7,3:20
5,3,Interception,5,61,9,3:30
15,0,Punt,-5,5,5,1:43
6,2,Punt,-15,53,11,5:16
21,1,End of Game,-5,12,11,2:42
13,2,Punt,-10,37,11,5:15
3,3,Touchdown,5,72,9,3:42
1,4,Touchdown,5,75,9,2:58
10,0,Field Goal,0,9,5,1:27
12,2,Punt,0,40,7,3:11
