drive,fds,result,penyds,ydsgained,numplays,postime
24,2,Punt,5,24,10,5:54
25,2,Fumble,0,55,4,1:52
26,0,Punt,0,4,5,1:28
27,3,End of Game,15,53,13,1:51
20,2,Punt,0,28,8,3:15
21,0,Punt,-5,5,6,0:41
22,0,Punt,0,9,4,1:35
23,1,Punt,0,9,5,2:06
1,4,Field Goal,0,67,11,4:05
3,4,Touchdown,0,81,11,4:31
2,1,Punt,0,11,6,2:28
5,1,Punt,0,26,5,1:21
4,3,Punt,-14,32,16,5:26
7,2,Touchdown,0,47,4,0:57
6,0,Punt,0,1,4,2:02
9,1,Field Goal,5,11,7,2:13
8,1,Punt,-15,32,8,2:32
11,3,Interception,0,38,6,1:19
10,0,Punt,0,0,5,1:46
13,0,Punt,0,4,5,0:39
12,0,Punt,-15,11,9,0:28
15,0,Punt,0,5,5,1:06
14,0,End of Half,0,2,2,0:13
17,1,Downs,-10,28,8,3:19
16,0,Interception,0,5,3,1:00
19,0,Punt,0,9,5,1:44
18,5,Touchdown,0,97,9,4:09
