drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Punt,0,7,6,0:35
10,1,Field Goal,0,24,4,0:43
20,4,Interception,0,49,8,2:43
6,2,Field Goal,0,76,8,3:42
18,0,Punt,0,9,5,2:19
1,2,Punt,-10,31,10,4:38
5,2,Field Goal,0,56,11,4:56
13,2,Downs,5,45,10,3:34
21,0,Punt,0,7,7,1:12
11,1,Interception,0,31,6,2:44
14,4,Touchdown,0,63,11,6:07
8,1,Punt,0,31,7,2:10
19,2,Punt,0,16,9,3:58
22,2,End of Game,0,33,6,0:37
12,1,Field Goal,0,40,5,2:10
16,0,Punt,0,-4,5,1:48
7,6,Interception,8,66,15,6:53
3,2,Touchdown,-10,52,7,2:57
17,0,Interception,0,0,1,0:06
4,0,Punt,0,6,5,1:35
2,0,Punt,-5,7,5,1:51
15,3,Touchdown,0,83,7,2:42
