drive,fds,result,penyds,ydsgained,numplays,postime
24,1,Punt,0,34,7,1:31
25,0,Punt,0,7,4,1:18
26,2,Missed FG,0,31,9,3:58
27,2,Field Goal,0,53,7,3:37
20,1,Punt,30,-7,8,2:07
21,0,Punt,0,1,5,1:03
22,2,Missed FG,0,38,11,0:44
23,0,End of Half,0,-1,2,0:01
1,0,Punt,0,5,5,0:48
3,3,Field Goal,-5,60,13,5:26
2,1,Punt,0,22,7,3:47
5,1,Punt,0,19,7,2:35
4,2,Field Goal,0,78,7,2:10
7,0,Fumble,0,-4,1,0:08
6,0,Punt,-5,1,6,1:29
9,7,Touchdown,42,38,21,5:33
8,3,Touchdown,0,44,5,2:00
11,0,End of Half,0,0,2,0:04
10,4,Field Goal,0,65,16,6:00
13,3,Punt,0,46,14,5:24
12,2,Punt,-15,49,13,5:40
15,2,Field Goal,-5,40,10,4:06
14,1,Punt,-5,16,7,2:23
17,4,Fumble,10,53,8,2:50
16,0,Punt,-5,8,6,1:18
19,0,Punt,0,9,4,1:21
18,2,Punt,-5,37,10,3:03
