drive,fds,result,penyds,ydsgained,numplays,postime
11,0,End of Half,0,-1,3,0:16
10,3,Field Goal,-15,57,15,5:07
13,2,Punt,-20,28,10,4:07
12,0,Punt,-10,9,6,2:18
15,3,Field Goal,15,35,10,4:01
14,1,Field Goal,0,17,7,1:53
17,5,Touchdown,5,82,13,6:18
16,1,Punt,0,13,7,2:49
19,2,End of Game,0,25,12,3:23
18,7,Touchdown,-5,84,18,5:11
1,1,Punt,0,17,7,2:43
3,2,Punt,-5,37,9,3:34
2,1,Punt,0,26,5,1:21
5,4,Touchdown,6,48,8,3:10
4,1,Punt,-16,23,6,2:38
7,2,Punt,0,28,7,2:14
6,5,Touchdown,5,69,18,5:28
9,3,Touchdown,-10,63,6,1:59
8,1,Interception,0,10,4,1:30
