drive,fds,result,penyds,ydsgained,numplays,postime
9,7,Touchdown,16,65,14,4:59
18,3,Touchdown,0,48,9,4:05
6,5,Touchdown,-5,70,13,4:10
14,3,Field Goal,-3,55,11,5:00
7,1,Interception,0,10,5,1:48
8,1,Punt,5,5,7,3:00
10,4,Touchdown,0,75,12,0:59
19,3,Downs,-4,78,18,4:13
12,0,Punt,0,7,5,1:34
16,2,Field Goal,-4,62,11,4:04
11,0,End of Half,0,0,2,0:06
3,0,Punt,0,3,5,1:24
17,0,Fumble,0,5,3,0:27
4,3,Field Goal,20,46,11,4:13
2,2,Field Goal,0,52,9,3:09
1,6,Touchdown,9,66,12,4:41
5,0,Punt,0,3,5,1:31
13,5,Touchdown,15,76,12,5:34
15,3,Field Goal,-15,78,14,4:52
20,0,End of Game,0,0,4,0:11
