drive,play,down,time,desc,ydstogo,qtr,ydsnet,yrdln,sp,posteam,note
9,1884,4,02:55,,6,2,4,NE 44,0,NE,PUNT
9,1840,2,03:06,,6,2,4,NE 44,0,NE,
9,1819,1,03:44,,10,2,4,NE 40,0,NE,
9,1862,3,02:59,,6,2,4,NE 44,0,NE,
24,4331,0,05:14,,0,4,60,NE 15,1,KC,XP
24,4182,2,08:20,,1,4,16,KC 49,0,KC,
24,4297,0,05:19,,0,4,56,,0,,TIMEOUT
24,4227,2,06:51,,6,4,45,NE 40,0,KC,
24,4314,1,05:19,,4,4,60,NE 4,1,KC,TD
24,4203,1,07:36,,10,4,20,NE 44,0,KC,
24,4273,2,06:06,,10,4,56,NE 15,0,KC,
24,4251,1,06:14,,10,4,56,NE 15,0,KC,
24,4158,1,08:55,,10,4,9,KC 40,0,KC,
10,2058,1,01:33,,10,2,39,KC 34,0,KC,
10,2337,0,00:13,,0,2,92,NE 15,1,KC,XP
10,2034,1,02:00,,10,2,26,KC 20,0,KC,
10,2300,0,00:17,,0,2,89,,0,,TIMEOUT
10,2103,2,01:01,,3,2,46,NE 46,0,KC,
10,1923,1,02:47,,10,2,-4,KC 8,0,KC,PENALTY
10,2017,0,02:00,,0,2,12,,0,,
10,2149,0,00:49,,0,2,58,,0,,TIMEOUT
10,2082,1,01:30,,10,2,46,KC 47,0,KC,
10,2190,2,00:45,,6,2,63,NE 30,0,KC,
10,2317,2,00:17,,3,2,92,NE 3,1,KC,TD
10,2219,3,00:37,,5,2,71,NE 29,0,KC,
10,2276,1,00:23,,1,2,89,NE 1,0,KC,
10,1976,0,02:07,,0,2,3,,0,,TIMEOUT
10,2125,3,00:57,,3,2,58,NE 46,0,KC,
10,1955,1,02:29,,14,2,3,KC 4,0,KC,
10,2243,1,00:28,,10,2,91,NE 21,0,KC,PENALTY
10,2166,1,00:49,,10,2,62,NE 34,0,KC,
10,1993,2,02:07,,7,2,12,KC 11,0,KC,
20,3578,0,00:09,,0,3,0,NE 35,0,NE,KICKOFF
20,3725,1,14:19,,10,4,90,KC 22,1,KC,TD
20,3612,1,00:04,,10,3,-5,KC 10,0,KC,PENALTY
20,3745,0,14:07,,0,4,90,NE 15,1,KC,XP
20,3635,1,00:04,,15,3,8,KC 5,0,KC,
20,3656,0,,,0,3,8,,0,,
20,3673,2,15:00,,2,4,12,KC 18,0,KC,
6,1274,1,14:51,,10,2,0,KC 45,0,KC,
6,1317,3,14:07,,6,2,1,KC 49,0,KC,
6,1241,0,14:56,,0,2,0,NE 35,0,NE,KICKOFF
6,1336,4,13:22,,9,2,1,KC 46,0,KC,PUNT
6,1296,2,14:44,,10,2,4,KC 45,0,KC,
27,4604,4,02:54,,23,4,-13,NE 1,0,NE,PUNT
27,4582,3,02:58,,23,4,-13,NE 1,0,NE,
27,4563,2,03:30,,18,4,-13,NE 6,0,NE,
27,4544,1,03:56,,10,4,-8,NE 14,0,NE,
27,4520,0,04:00,,0,4,0,KC 35,0,KC,KICKOFF
18,3261,2,04:21,,12,3,8,KC 11,0,KC,
18,3222,1,04:56,,10,3,-1,KC 13,0,KC,PENALTY
18,3348,4,03:13,,7,3,8,KC 16,0,KC,PENALTY
18,3196,0,05:01,,0,3,0,NE 35,0,NE,KICKOFF
18,3312,4,03:22,,12,3,8,KC 11,0,KC,PENALTY
18,3384,4,03:03,,2,3,8,KC 21,0,KC,PUNT
18,3282,3,03:35,,11,3,-2,KC 12,0,KC,
28,4780,2,01:20,,12,4,6,NE 32,0,KC,
28,4622,1,02:44,,10,4,2,NE 42,0,KC,
28,4835,0,,,0,4,6,,0,,
28,4681,0,02:32,,0,4,4,,0,,TIMEOUT
28,4698,3,02:32,,6,4,9,NE 38,0,KC,PENALTY
28,4721,3,02:32,,1,4,12,NE 33,0,KC,
28,4805,3,00:39,,15,4,6,NE 35,0,KC,
28,4742,0,02:00,,0,4,12,,0,,
28,4660,2,02:37,,8,4,4,NE 40,0,KC,
28,4759,1,02:00,,10,4,6,NE 30,0,KC,
28,4643,0,02:37,,0,4,2,,0,,TIMEOUT
26,4486,1,04:05,,10,4,79,NE 21,1,KC,TD
26,4465,1,04:15,,10,4,58,KC 21,0,KC,
26,4503,0,04:00,,0,4,79,NE 15,1,KC,XP
25,4429,4,04:31,,17,4,-7,NE 18,0,NE,PUNT
25,4347,0,05:14,,0,4,0,KC 35,0,KC,KICKOFF
25,4381,2,04:47,,17,4,-7,NE 18,0,NE,
25,4407,3,04:38,,17,4,-7,NE 18,0,NE,
25,4362,1,05:14,,10,4,-7,NE 25,0,NE,
1,118,3,14:14,,2,1,73,NE 35,0,NE,
1,345,2,12:12,,2,1,73,KC 2,1,NE,TD
1,139,1,13:52,,10,1,19,NE 43,0,NE,
1,309,1,12:17,,2,1,71,KC 2,0,NE,
1,68,1,14:55,,10,1,0,NE 27,0,NE,
1,279,1,12:21,,2,1,71,KC 2,0,NE,
1,94,2,14:49,,10,1,8,NE 27,0,NE,
1,160,2,13:26,,7,1,38,NE 46,0,NE,
1,44,0,15:00,,0,1,73,KC 35,0,KC,KICKOFF
1,210,2,12:35,,5,1,59,KC 30,0,NE,
1,239,1,12:24,,10,1,71,KC 14,0,NE,PENALTY
1,364,0,12:08,,0,1,73,KC 15,1,NE,XP
1,189,1,13:02,,10,1,73,KC 35,0,NE,
5,1219,4,15:00,,1,2,67,KC 8,1,NE,FG
5,1202,0,,,0,1,67,,0,,
5,1098,1,01:10,,10,1,67,KC 17,0,NE,PENALTY
5,974,0,03:03,,0,1,0,KC 35,0,KC,KICKOFF
5,1077,1,01:36,,10,1,66,KC 30,0,NE,
5,1025,2,02:32,,7,1,67,NE 28,0,NE,
5,1177,3,00:23,,1,1,67,KC 8,0,NE,
5,1004,1,03:03,,10,1,3,NE 25,0,NE,
5,1156,2,00:37,,5,1,67,KC 12,0,NE,
5,1130,1,00:42,,5,1,67,KC 12,0,NE,
5,1049,1,02:05,,10,1,45,KC 45,0,NE,
13,2613,2,11:46,,10,3,9,NE 17,0,NE,FUMBLE
13,2591,1,11:53,,10,3,0,NE 17,0,NE,
13,2669,2,10:23,,8,3,9,NE 30,0,NE,
13,2690,3,09:43,,12,3,9,NE 26,0,NE,
13,2712,4,09:37,,12,3,9,NE 26,0,NE,FUMBLE
13,2648,1,10:53,,10,3,9,NE 28,0,NE,
21,3761,0,14:07,,0,4,0,KC 35,0,KC,KICKOFF
21,3776,1,14:07,,10,4,26,NE 25,0,NE,
21,3824,2,13:02,,2,4,34,KC 41,0,NE,
21,3874,4,12:29,,1,4,35,KC 40,0,NE,
21,3846,3,12:56,,2,4,35,KC 41,0,NE,
21,3800,1,13:34,,10,4,34,KC 49,0,NE,
23,4025,1,10:28,,10,4,2,NE 13,0,NE,
23,4089,2,09:20,,10,4,16,NE 29,0,NE,
23,4067,1,09:26,,10,4,16,NE 29,0,NE,
23,4046,2,10:00,,8,4,16,NE 15,0,NE,
23,4133,4,09:06,,10,4,16,NE 29,0,NE,PUNT
23,4111,3,09:11,,10,4,16,NE 29,0,NE,
11,2398,0,,,0,2,-1,,0,,
11,2353,0,00:13,,0,2,0,KC 35,0,KC,KICKOFF
11,2377,1,00:08,,10,2,-1,NE 18,0,NE,
14,2776,0,09:19,,0,3,75,NE 15,1,KC,XP
14,2756,1,09:28,,10,3,75,KC 25,1,KC,TD
8,1664,1,07:22,,10,2,3,KC 23,0,KC,
8,1640,0,07:27,,0,2,0,NE 35,0,NE,KICKOFF
8,1690,2,06:47,,7,2,13,KC 26,0,KC,
8,1715,1,06:11,,10,2,14,KC 36,0,KC,
8,1736,2,05:29,,9,2,18,KC 37,0,KC,
8,1776,4,03:57,,17,2,6,KC 29,0,KC,PUNT
8,1757,3,04:45,,5,2,6,KC 41,0,KC,
19,3486,1,01:36,,7,3,68,KC 7,0,NE,
19,3444,1,02:31,,10,3,61,KC 18,0,NE,
19,3528,3,00:20,,10,3,58,KC 10,0,NE,PENALTY
19,3507,2,00:57,,4,3,62,KC 4,0,NE,
19,3409,1,02:50,,10,3,54,NE 28,0,NE,
19,3559,4,00:12,,14,3,58,KC 14,1,NE,FG
19,3465,2,02:00,,3,3,68,KC 11,0,NE,
22,3919,2,12:16,,10,4,2,KC 40,0,KC,
22,3940,3,11:36,,8,4,9,KC 42,0,KC,
22,3897,1,12:21,,10,4,0,KC 40,0,KC,
22,3964,4,10:46,,1,4,4,KC 49,0,KC,PENALTY
22,4006,4,10:37,,6,4,4,KC 44,0,KC,PUNT
12,2524,2,13:21,,13,3,15,KC 32,0,KC,
12,2463,1,14:23,,10,3,19,KC 35,0,KC,PENALTY
12,2495,1,13:57,,20,3,7,KC 25,0,KC,
12,2451,1,14:21,,10,3,10,KC 35,0,KC,
12,2430,1,15:00,,10,3,10,KC 25,0,KC,
12,2572,4,11:59,,1,3,19,KC 44,0,KC,PUNT
12,2415,0,15:00,,0,3,0,NE 35,0,NE,KICKOFF
12,2548,3,12:34,,5,3,19,KC 40,0,KC,
16,2961,1,07:08,,10,3,1,KC 14,0,KC,
16,3007,3,06:33,,9,3,1,KC 15,0,KC,
16,2985,2,06:40,,9,3,1,KC 15,0,KC,
16,3029,4,06:29,,9,3,1,KC 15,0,KC,PUNT
7,1464,3,10:44,,10,2,46,NE 48,0,NE,
7,1443,2,11:23,,10,2,30,NE 48,0,NE,
7,1605,1,07:31,,2,2,82,KC 2,1,NE,TD
7,1509,1,09:17,,10,2,71,KC 20,0,NE,
7,1530,2,08:38,,1,2,75,KC 11,0,NE,
7,1551,1,08:15,,7,2,77,KC 7,0,NE,
7,1376,2,12:49,,6,2,8,NE 22,0,NE,
7,1397,3,12:09,,2,2,30,NE 26,0,NE,
7,1572,2,07:42,,5,2,80,KC 5,0,NE,PENALTY
7,1421,1,11:31,,10,2,30,NE 48,0,NE,
7,1624,0,07:27,,0,2,82,KC 15,1,NE,XP
7,1355,1,13:17,,10,2,4,NE 18,0,NE,
7,1488,1,09:57,,10,2,62,KC 36,0,NE,
3,629,3,09:49,,6,1,22,KC 15,0,NE,
3,494,1,10:38,,10,1,13,KC 19,0,NE,
3,653,4,09:34,,1,1,22,KC 10,0,NE,
3,537,3,09:53,,11,1,17,KC 20,0,NE,PENALTY
3,427,1,12:00,,10,1,0,KC 32,0,NE,
3,449,2,11:55,,10,1,3,KC 32,0,NE,
3,473,3,11:21,,7,1,13,KC 29,0,NE,
3,516,2,10:34,,10,1,22,KC 19,0,NE,
17,3105,1,05:40,,10,3,53,KC 27,0,NE,PENALTY
17,3081,1,06:18,,10,3,54,KC 49,0,NE,
