drive,fds,result,penyds,ydsgained,numplays,postime
11,0,End of Half,0,-8,2,0:15
10,0,Punt,-20,12,8,1:09
13,1,Punt,0,8,8,2:59
12,4,Touchdown,0,75,11,5:00
15,3,Touchdown,0,33,6,1:51
14,0,Fumble,0,5,2,0:41
17,5,Touchdown,5,74,12,2:49
16,3,Field Goal,5,35,16,6:54
19,3,Missed FG,-10,73,17,3:08
18,3,Field Goal,-5,66,16,6:02
20,0,End of Game,0,-1,2,0:36
1,1,Punt,-5,24,8,3:13
3,1,Punt,0,42,6,1:22
2,4,Touchdown,-9,83,10,4:13
5,2,Punt,0,42,11,3:38
4,4,Field Goal,5,58,13,5:12
7,5,Touchdown,0,54,12,6:20
6,1,Fumble,-5,28,7,1:56
9,0,Punt,0,0,4,0:26
8,0,Punt,0,0,7,2:16
