drive,fds,result,penyds,ydsgained,numplays,postime
20,0,End of Game,0,-2,3,0:51
4,0,Punt,0,5,5,1:38
8,2,Field Goal,5,47,9,2:57
1,1,Punt,0,23,6,2:03
9,0,Safety,0,-1,2,0:09
11,1,Punt,-25,34,10,2:59
5,6,Touchdown,14,61,15,6:37
6,1,Interception,10,13,5,1:39
7,3,Field Goal,0,50,11,4:45
16,1,Punt,0,9,6,3:23
15,1,Interception,0,28,8,2:39
3,3,Field Goal,15,33,12,3:00
12,2,Punt,-10,14,7,2:57
19,2,Interception,0,42,7,1:09
17,0,Punt,0,8,4,1:03
2,0,Punt,0,6,4,1:52
10,4,Field Goal,-5,40,20,5:20
13,3,Field Goal,5,71,13,5:29
18,1,Punt,0,15,8,3:41
14,4,Field Goal,0,68,15,5:49
