drive,fds,result,penyds,ydsgained,numplays,postime
9,1,Punt,0,16,7,0:49
10,3,Missed FG,0,48,10,1:03
20,2,Punt,-7,30,10,5:22
6,1,Field Goal,0,23,5,1:58
18,1,Punt,-5,6,7,2:00
1,3,Downs,-20,77,15,7:24
5,0,Interception,0,0,2,0:17
13,1,Field Goal,0,14,6,2:01
21,3,Downs,0,42,14,6:15
11,5,Touchdown,5,67,11,3:58
14,1,Interception,0,6,4,1:30
8,3,Field Goal,-5,68,13,5:31
19,1,Punt,0,3,7,2:57
22,0,End of Game,0,0,2,0:26
12,1,Interception,0,17,7,1:57
16,0,Fumble,0,1,3,0:48
7,1,Punt,0,16,6,1:30
3,0,Punt,0,9,5,1:50
17,1,Touchdown,0,14,2,0:05
4,4,Touchdown,0,61,9,3:42
2,5,Touchdown,-5,82,13,5:56
15,1,Punt,0,19,5,2:41
