drive,fds,result,penyds,ydsgained,numplays,postime
20,0,Field Goal,-10,11,7,1:01
21,3,Downs,-10,57,11,1:31
22,1,End of Game,0,11,5,0:57
1,3,Field Goal,-30,81,15,6:36
3,0,Punt,0,9,5,1:28
2,3,Field Goal,5,40,10,3:14
5,2,Field Goal,-10,54,10,4:36
4,5,Touchdown,-10,90,16,5:44
7,3,Touchdown,-10,85,8,2:33
6,1,Field Goal,0,27,7,2:14
9,0,End of Half,0,-1,3,0:11
8,3,Field Goal,-15,82,18,3:24
11,1,Punt,0,22,6,2:05
10,0,Punt,0,9,5,1:55
13,3,Missed FG,15,29,9,1:51
12,3,Field Goal,5,40,12,5:08
15,4,Field Goal,0,78,11,4:15
14,0,Punt,-13,8,4,1:15
17,6,Touchdown,0,96,11,4:45
16,0,Punt,0,-3,5,1:42
19,0,Fumble,0,12,2,0:14
18,4,Touchdown,5,77,9,3:21
