drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Punt,0,3,5,0:28
24,1,End of Game,0,10,8,2:34
10,2,Field Goal,0,41,11,2:11
20,2,Touchdown,0,48,6,2:44
6,1,Punt,-6,11,7,2:20
18,0,Punt,0,5,5,1:02
1,0,Punt,5,1,6,1:08
5,2,Punt,-5,38,13,4:56
13,2,Punt,0,24,7,3:35
21,2,Interception,-10,50,8,2:44
23,2,Downs,0,33,7,1:19
11,0,End of Half,0,1,4,0:17
14,0,Punt,0,6,4,1:40
8,1,Punt,-10,21,6,2:48
19,2,Interception,0,30,6,2:41
22,0,Punt,0,9,5,2:11
12,0,Interception,0,5,4,1:29
16,1,Punt,0,11,7,2:59
7,3,Fumble,-15,49,10,3:34
3,1,Punt,0,19,6,2:05
17,0,Punt,0,0,4,1:35
4,6,Touchdown,0,82,18,8:38
2,0,Punt,0,5,4,1:35
15,2,Field Goal,0,31,8,3:27
