drive,fds,result,penyds,ydsgained,numplays,postime
11,0,Punt,0,2,5,1:26
10,1,End of Half,-10,17,9,2:14
13,3,Downs,5,65,12,6:12
12,0,Punt,0,-3,4,1:31
15,1,Field Goal,0,27,5,2:18
14,1,Punt,0,16,7,2:56
17,4,Punt,5,37,13,6:26
16,2,Punt,0,36,10,4:25
19,0,Downs,0,8,4,0:56
18,2,Punt,10,20,14,2:56
20,0,End of Game,0,-3,3,0:54
1,3,Touchdown,0,80,8,3:01
3,1,Punt,0,29,6,2:12
2,0,Punt,0,9,5,1:12
5,6,Touchdown,0,80,17,7:24
4,4,Field Goal,9,71,13,5:33
7,0,Fumble,0,-4,2,0:51
6,0,Punt,-10,6,6,1:16
9,1,Field Goal,0,17,8,2:53
8,1,Field Goal,0,18,8,3:24
