drive,fds,result,penyds,ydsgained,numplays,postime
20,5,Touchdown,15,60,13,5:56
21,4,Touchdown,0,75,8,1:13
22,4,Touchdown,15,60,10,0:33
23,2,End of Game,0,55,5,0:09
1,1,Fumble,0,13,4,1:15
3,3,Field Goal,-5,47,12,4:37
2,4,Touchdown,0,38,9,3:51
5,1,Touchdown,-15,90,6,1:01
4,4,Touchdown,5,70,11,4:04
7,1,Field Goal,-5,30,8,3:24
6,0,Punt,0,0,6,0:44
9,0,Punt,0,8,5,1:33
8,4,Field Goal,15,39,14,6:21
11,0,Punt,0,0,4,0:25
10,3,Punt,0,39,11,2:25
13,2,Field Goal,28,40,9,1:50
12,2,Missed FG,5,22,5,0:20
15,0,Punt,0,-1,5,2:12
14,4,Field Goal,0,46,16,7:35
17,1,Punt,0,18,9,3:22
16,1,Touchdown,-10,59,5,1:48
19,4,Touchdown,0,46,7,3:05
18,0,Punt,0,9,4,2:17
