drive,fds,result,penyds,ydsgained,numplays,postime
20,3,Fumble,0,41,8,3:39
21,1,Punt,-5,2,6,2:15
22,3,Interception,0,36,10,2:48
23,1,Downs,7,0,11,1:50
1,1,Punt,0,17,8,2:49
3,0,Punt,0,5,4,0:59
2,0,Fumble,0,3,1,0:08
5,3,Touchdown,41,11,9,3:08
4,0,Punt,0,4,4,2:17
7,1,Punt,0,2,6,2:31
6,1,Punt,-5,25,8,3:08
9,0,Punt,0,6,5,1:40
8,4,Touchdown,-10,64,13,4:46
11,1,Punt,0,29,8,2:17
10,0,Punt,0,-3,5,1:36
13,0,End of Half,-5,9,5,0:27
12,2,Field Goal,-5,64,10,4:14
15,2,Punt,15,11,5,2:28
14,0,Punt,-10,19,6,1:58
17,3,Touchdown,0,87,8,2:46
16,5,Downs,18,55,12,5:37
19,0,Punt,-15,13,5,2:09
18,4,Touchdown,18,57,14,4:30
