drive,fds,result,penyds,ydsgained,numplays,postime
20,1,Punt,-10,4,10,3:07
21,1,Downs,-10,25,11,1:54
22,0,Field Goal,0,9,7,1:44
23,0,End of Game,0,9,3,0:17
1,3,Field Goal,15,49,10,3:38
3,3,Field Goal,0,47,11,5:04
2,0,Punt,-5,3,6,1:32
5,5,Touchdown,0,82,16,7:34
4,0,Punt,0,8,5,1:46
7,2,Missed FG,0,29,10,4:47
6,0,Punt,0,7,5,2:03
9,3,Touchdown,0,75,8,1:33
8,2,Touchdown,0,58,3,0:52
11,0,End of Half,0,-1,2,0:10
10,1,Field Goal,0,54,8,1:01
13,1,Punt,0,19,6,2:06
12,5,Touchdown,-5,85,13,5:02
15,0,Punt,0,3,4,2:09
14,1,Punt,0,23,7,3:23
17,1,Punt,-5,11,7,2:59
16,2,Punt,0,34,7,2:33
19,1,Punt,5,4,5,1:14
18,1,Punt,-10,34,7,3:32
