drive,fds,result,penyds,ydsgained,numplays,postime
11,2,Touchdown,0,34,5,0:19
10,1,Interception,0,16,4,0:45
13,4,Field Goal,0,68,14,6:32
12,0,End of Half,0,5,3,0:42
15,2,Missed FG,0,55,9,3:33
14,2,Punt,5,32,12,3:03
17,6,Touchdown,0,74,17,8:34
16,2,Field Goal,0,29,11,3:23
19,0,Punt,0,5,5,0:49
18,4,Touchdown,5,79,12,3:06
20,1,Field Goal,0,48,7,1:00
1,0,Punt,0,6,5,0:57
3,2,Punt,0,33,11,4:58
2,1,Field Goal,0,17,6,3:07
5,1,Punt,0,15,7,2:46
4,0,Punt,0,4,4,2:21
7,0,Punt,-10,7,7,2:12
6,4,Field Goal,-10,61,15,6:46
9,2,Punt,7,26,9,2:29
8,1,Punt,0,18,6,2:38
