drive,fds,result,penyds,ydsgained,numplays,postime
11,1,Interception,-15,25,9,2:42
10,3,Field Goal,5,58,12,6:03
13,5,Touchdown,0,75,10,3:10
12,3,Field Goal,0,45,11,4:33
15,1,Punt,0,10,7,1:22
14,2,Touchdown,0,78,7,1:54
17,2,Interception,0,32,6,1:47
16,1,Field Goal,-5,26,7,3:06
19,5,Interception,-15,90,15,2:42
18,1,Punt,1,12,8,2:41
1,0,Punt,-20,9,5,1:37
3,1,Punt,-5,22,7,2:46
2,3,Field Goal,0,44,9,5:09
5,1,Punt,0,15,8,2:21
4,6,Touchdown,-5,97,14,7:25
7,1,Field Goal,-5,31,8,3:45
6,0,Punt,0,6,4,1:52
9,3,Field Goal,15,60,9,0:56
8,5,Field Goal,8,56,16,4:09
